error	correct_word	dsug	target	correct_word_in_dict	correct_word_in_dsuggestions	corwd_dist	corwd_se	corwd_me	error_char_count	error_consonant_count	error_vowel_count	error_capital_count	dsug_char_count	dsug_consonant_count	dsug_vowel_count	dsug_capital_count	dsug_contains_space	dsug_se	dsug_me	dsug_dist	dsug_lm_log_prob
asentote	asymptote	assent	0	True	True	3	False	False	8	4	4	0	6	4	2	0	False	True	True	4	0.0
asentote	asymptote	absentee	0	True	True	3	False	False	8	4	4	0	8	4	4	0	False	False	False	3	0.0
asentote	asymptote	asymptote	1	True	True	3	False	False	8	4	4	0	9	6	3	0	False	False	False	3	0.0
asentote	asymptote	arsenate	0	True	True	3	False	False	8	4	4	0	8	4	4	0	False	False	False	3	0.0
asentote	asymptote	ascender	0	True	True	3	False	False	8	4	4	0	8	5	3	0	False	True	False	5	0.0
ast	at	sat	0	True	True	1	False	False	3	2	1	0	3	2	1	0	False	False	False	2	0.0
ast	at	as	0	True	True	1	False	False	3	2	1	0	2	1	1	0	False	False	False	1	0.0
ast	at	at	1	True	True	1	False	False	3	2	1	0	2	1	1	0	False	False	False	1	0.0
ast	at	st	0	True	True	1	False	False	3	2	1	0	2	2	0	0	False	False	False	1	0.0
ast	at	east	0	True	True	1	False	False	3	2	1	0	4	2	2	0	False	False	True	1	0.0
ast	at	asst	0	True	True	1	False	False	3	2	1	0	4	3	1	0	False	True	True	1	0.0
ast	at	last	0	True	True	1	False	False	3	2	1	0	4	3	1	0	False	False	False	1	0.0
ast	at	cast	0	True	True	1	False	False	3	2	1	0	4	3	1	0	False	False	False	1	0.0
ast	at	mast	0	True	True	1	False	False	3	2	1	0	4	3	1	0	False	False	False	1	0.0
ast	at	past	0	True	True	1	False	False	3	2	1	0	4	3	1	0	False	False	False	1	0.0
ast	at	hast	0	True	True	1	False	False	3	2	1	0	4	3	1	0	False	False	False	1	0.0
ast	at	bast	0	True	True	1	False	False	3	2	1	0	4	3	1	0	False	False	False	1	0.0
ast	at	fast	0	True	True	1	False	False	3	2	1	0	4	3	1	0	False	False	False	1	0.0
ast	at	vast	0	True	True	1	False	False	3	2	1	0	4	3	1	0	False	False	False	1	0.0
ast	at	wast	0	True	True	1	False	False	3	2	1	0	4	3	1	0	False	False	False	1	0.0
atentively	attentively	attentively	1	True	True	1	True	True	10	6	4	0	11	7	4	0	False	True	True	1	0.0
atentively	attentively	tentatively	0	True	True	1	True	True	10	6	4	0	11	7	4	0	False	False	False	3	0.0
atentively	attentively	adventively	0	True	True	1	True	True	10	6	4	0	11	7	4	0	False	False	False	2	0.0
atentively	attentively	retentively	0	True	True	1	True	True	10	6	4	0	11	7	4	0	False	False	False	2	0.0
atentively	attentively	inventively	0	True	True	1	True	True	10	6	4	0	11	7	4	0	False	False	False	3	0.0
atentively	attentively	attentive	0	True	True	1	True	True	10	6	4	0	9	5	4	0	False	True	True	3	0.0
atentively	attentively	alternative	0	True	True	1	True	True	10	6	4	0	11	6	5	0	False	False	False	5	0.0
autoamlly	automatically	automatically	1	True	True	5	False	False	9	5	4	0	13	7	6	0	False	False	False	5	0.0
autoamlly	automatically	autumnally	0	True	True	5	False	False	9	5	4	0	10	6	4	0	False	True	False	4	0.0
autoamlly	automatically	autonomously	0	True	True	5	False	False	9	5	4	0	12	6	6	0	False	False	False	5	0.0
autoamlly	automatically	automobile	0	True	True	5	False	False	9	5	4	0	10	4	6	0	False	False	False	5	0.0
autoamlly	automatically	atomically	0	True	True	5	False	False	9	5	4	0	10	6	4	0	False	False	False	5	0.0
bankrot	bankrupt	bank rot	0	True	True	2	True	True	7	5	2	0	8	5	2	0	True	True	True	1	0.0
bankrot	bankrupt	bank-rot	0	True	True	2	True	True	7	5	2	0	8	5	2	0	False	True	True	1	0.0
bankrot	bankrupt	bankroll	0	True	True	2	True	True	7	5	2	0	8	6	2	0	False	True	True	2	0.0
bankrot	bankrupt	bankrupt	1	True	True	2	True	True	7	5	2	0	8	6	2	0	False	True	True	2	0.0
bankrot	bankrupt	banknote	0	True	True	2	True	True	7	5	2	0	8	5	3	0	False	False	False	2	0.0
bankrot	bankrupt	bank	0	True	True	2	True	True	7	5	2	0	4	3	1	0	False	False	False	3	0.0
bankrot	bankrupt	Bancroft	0	True	True	2	True	True	7	5	2	0	8	6	2	1	False	True	False	3	0.0
bankrot	bankrupt	snakeroot	0	True	True	2	True	True	7	5	2	0	9	5	4	0	False	False	False	5	0.0
basicly	basically	basically	1	True	True	2	True	False	7	5	2	0	9	6	3	0	False	True	False	2	0.0
basicly	basically	basic	0	True	True	2	True	False	7	5	2	0	5	3	2	0	False	False	True	2	0.0
basicly	basically	basilica	0	True	True	2	True	False	7	5	2	0	8	4	4	0	False	False	False	4	0.0
basicly	basically	BASIC	0	True	True	2	True	False	7	5	2	0	5	3	0	5	False	False	True	7	0.0
basicly	basically	bicycle	0	True	True	2	True	False	7	5	2	0	7	5	2	0	False	True	False	4	0.0
basicly	basically	busgirl	0	True	True	2	True	False	7	5	2	0	7	5	2	0	False	False	False	4	0.0
batallion	battalion	battalion	1	True	True	2	True	True	9	5	4	0	9	5	4	0	False	True	True	2	0.0
batallion	battalion	stallion	0	True	True	2	True	True	9	5	4	0	8	5	3	0	False	False	False	2	0.0
batallion	battalion	bazillion	0	True	True	2	True	True	9	5	4	0	9	5	4	0	False	False	False	2	0.0
batallion	battalion	libation	0	True	True	2	True	True	9	5	4	0	8	4	4	0	False	False	False	5	0.0
batallion	battalion	Bertillon	0	True	True	2	True	True	9	5	4	0	9	6	3	1	False	False	False	5	0.0
batallion	battalion	botulinus	0	True	True	2	True	True	9	5	4	0	9	5	4	0	False	True	True	6	0.0
beggining	beginning	begging	0	True	True	2	True	False	9	6	3	0	7	5	2	0	False	True	False	2	0.0
beggining	beginning	beginning	1	True	True	2	True	False	9	6	3	0	9	6	3	0	False	True	False	2	0.0
beggining	beginning	befogging	0	True	True	2	True	False	9	6	3	0	9	6	3	0	False	False	False	4	0.0
beggining	beginning	begrudging	0	True	True	2	True	False	9	6	3	0	10	7	3	0	False	False	False	4	0.0
beggining	beginning	beginner	0	True	True	2	True	False	9	6	3	0	8	5	3	0	False	False	False	4	0.0
beggining	beginning	boogieing	0	True	True	2	True	False	9	6	3	0	9	4	5	0	False	True	False	3	0.0
beging	beginning	begin	0	True	False	3	True	False	6	4	2	0	5	3	2	0	False	False	False	1	0.0
beging	beginning	being	0	True	False	3	True	False	6	4	2	0	5	3	2	0	False	False	False	1	0.0
beging	beginning	begging	0	True	False	3	True	False	6	4	2	0	7	5	2	0	False	True	False	1	0.0
beging	beginning	begins	0	True	False	3	True	False	6	4	2	0	6	4	2	0	False	True	False	1	0.0
beging	beginning	begin g	0	True	False	3	True	False	6	4	2	0	7	4	2	0	True	True	True	1	0.0
beging	beginning	Begin	0	True	False	3	True	False	6	4	2	0	5	3	2	1	False	False	False	2	0.0
beging	beginning	belonging	0	True	False	3	True	False	6	4	2	0	9	6	3	0	False	False	False	3	0.0
beging	beginning	begrudging	0	True	False	3	True	False	6	4	2	0	10	7	3	0	False	False	False	4	0.0
beging	beginning	beggaring	0	True	False	3	True	False	6	4	2	0	9	6	3	0	False	False	False	3	0.0
beging	beginning	beguine	0	True	False	3	True	False	6	4	2	0	7	3	4	0	False	False	False	2	0.0
beging	beginning	begone	0	True	False	3	True	False	6	4	2	0	6	3	3	0	False	False	False	2	0.0
bigginging	beginning	bigging	0	True	True	3	True	False	10	7	3	0	7	5	2	0	False	True	False	3	0.0
bigginging	beginning	gigging	0	True	True	3	True	False	10	7	3	0	7	5	2	0	False	False	False	4	0.0
bigginging	beginning	frigging	0	True	True	3	True	False	10	7	3	0	8	6	2	0	False	False	False	5	0.0
bigginging	beginning	prigging	0	True	True	3	True	False	10	7	3	0	8	6	2	0	False	False	False	5	0.0
bigginging	beginning	beginning	1	True	True	3	True	False	10	7	3	0	9	6	3	0	False	True	False	3	0.0
bigginging	beginning	boogieing	0	True	True	3	True	False	10	7	3	0	9	4	5	0	False	True	False	4	0.0
behaviour	behavior	behavior	1	True	True	1	True	True	9	4	5	0	8	4	4	0	False	True	True	1	0.0
behaviour	behavior	behaver	0	True	True	1	True	True	9	4	5	0	7	4	3	0	False	True	True	3	0.0
behaviour	behavior	Saviour	0	True	True	1	True	True	9	4	5	0	7	3	4	1	False	False	False	3	0.0
behaviour	behavior	behooving	0	True	True	1	True	True	9	4	5	0	9	5	4	0	False	False	False	5	0.0
behaviour	behavior	behave	0	True	True	1	True	True	9	4	5	0	6	3	3	0	False	False	False	4	0.0
behavior	behaviour	behaviors	0	False	False	1	True	True	8	4	4	0	9	5	4	0	False	False	True	1	0.0
behavior	behaviour	behavior	0	False	False	1	True	True	8	4	4	0	8	4	4	0	False	True	True	0	0.0
behavior	behaviour	behave	0	False	False	1	True	True	8	4	4	0	6	3	3	0	False	False	False	3	0.0
behavior	behaviour	behooving	0	False	False	1	True	True	8	4	4	0	9	5	4	0	False	False	False	4	0.0
beleive	believe	believe	1	True	True	2	True	True	7	3	4	0	7	3	4	0	False	True	True	2	0.0
beleive	believe	Belleville	0	True	True	2	True	True	7	3	4	0	10	6	4	1	False	False	False	5	0.0
beleive	believe	beehive	0	True	True	2	True	True	7	3	4	0	7	3	4	0	False	False	False	2	0.0
beleive	believe	belove	0	True	True	2	True	True	7	3	4	0	6	3	3	0	False	True	True	2	0.0
beleive	believe	elective	0	True	True	2	True	True	7	3	4	0	8	4	4	0	False	False	False	3	0.0
beleive	believe	belief	0	True	True	2	True	True	7	3	4	0	6	3	3	0	False	True	True	3	0.0
beleive	believe	believable	0	True	True	2	True	True	7	3	4	0	10	5	5	0	False	False	False	5	0.0
belive	believe	belove	0	True	True	1	True	True	6	3	3	0	6	3	3	0	False	True	True	1	0.0
belive	believe	belie	0	True	True	1	True	True	6	3	3	0	5	2	3	0	False	False	False	1	0.0
belive	believe	believe	1	True	True	1	True	True	6	3	3	0	7	3	4	0	False	True	True	1	0.0
belive	believe	relive	0	True	True	1	True	True	6	3	3	0	6	3	3	0	False	False	False	1	0.0
belive	believe	be live	0	True	True	1	True	True	6	3	3	0	7	3	3	0	True	True	True	1	0.0
belive	believe	be-live	0	True	True	1	True	True	6	3	3	0	7	3	3	0	False	True	True	1	0.0
belive	believe	Belize	0	True	True	1	True	True	6	3	3	0	6	3	3	1	False	False	False	2	0.0
belive	believe	Beverlie	0	True	True	1	True	True	6	3	3	0	8	4	4	1	False	False	False	5	0.0
belive	believe	beehive	0	True	True	1	True	True	6	3	3	0	7	3	4	0	False	False	False	2	0.0
belive	believe	Belia	0	True	True	1	True	True	6	3	3	0	5	2	3	1	False	False	False	3	0.0
belive	believe	Belvia	0	True	True	1	True	True	6	3	3	0	6	3	3	1	False	True	True	4	0.0
belive	believe	Belva	0	True	True	1	True	True	6	3	3	0	5	3	2	1	False	True	True	3	0.0
benidifs	benefits	Beninese	0	True	False	3	False	False	8	5	3	0	8	4	4	1	False	False	False	5	0.0
benidifs	benefits	bedizens	0	True	False	3	False	False	8	5	3	0	8	5	3	0	False	False	False	4	0.0
benidifs	benefits	bountiful	0	True	False	3	False	False	8	5	3	0	9	5	4	0	False	True	True	6	0.0
benidifs	benefits	indivisibly	0	True	False	3	False	False	8	5	3	0	11	7	4	0	False	False	False	9	0.0
metter	better	netter	0	True	True	1	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
metter	better	meter	0	True	True	1	False	False	6	4	2	0	5	3	2	0	False	True	True	1	0.0
metter	better	meeter	0	True	True	1	False	False	6	4	2	0	6	3	3	0	False	True	True	1	0.0
metter	better	setter	0	True	True	1	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
metter	better	matter	0	True	True	1	False	False	6	4	2	0	6	4	2	0	False	True	True	1	0.0
metter	better	melter	0	True	True	1	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
metter	better	letter	0	True	True	1	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
metter	better	mutter	0	True	True	1	False	False	6	4	2	0	6	4	2	0	False	True	True	1	0.0
metter	better	getter	0	True	True	1	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
metter	better	petter	0	True	True	1	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
metter	better	better	1	True	True	1	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
metter	better	fetter	0	True	True	1	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
metter	better	wetter	0	True	True	1	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
metter	better	roomette	0	True	True	1	False	False	6	4	2	0	8	4	4	0	False	False	False	4	0.0
metter	better	meteor	0	True	True	1	False	False	6	4	2	0	6	3	3	0	False	True	True	2	0.0
blait	bleat	bait	0	True	True	2	True	True	5	3	2	0	4	2	2	0	False	False	False	1	0.0
blait	bleat	blast	0	True	True	2	True	True	5	3	2	0	5	4	1	0	False	False	False	1	0.0
blait	bleat	plait	0	True	True	2	True	True	5	3	2	0	5	3	2	0	False	False	True	1	0.0
blait	bleat	Blair	0	True	True	2	True	True	5	3	2	0	5	3	2	1	False	False	False	2	0.0
blait	bleat	laity	0	True	True	2	True	True	5	3	2	0	5	3	2	0	False	False	False	2	0.0
blait	bleat	tabla	0	True	True	2	True	True	5	3	2	0	5	3	2	0	False	False	False	4	0.0
blait	bleat	bleat	1	True	True	2	True	True	5	3	2	0	5	3	2	0	False	True	True	2	0.0
blait	bleat	bloat	0	True	True	2	True	True	5	3	2	0	5	3	2	0	False	True	True	2	0.0
boygot	boycott	boy got	0	True	True	2	True	True	6	4	2	0	7	4	2	0	True	True	True	1	0.0
boygot	boycott	boy-got	0	True	True	2	True	True	6	4	2	0	7	4	2	0	False	True	True	1	0.0
boygot	boycott	boycott	1	True	True	2	True	True	6	4	2	0	7	5	2	0	False	True	True	2	0.0
boygot	boycott	Bogotá	0	True	True	2	True	True	6	4	2	0	7	3	2	1	False	True	True	4	0.0
boygot	boycott	booty	0	True	True	2	True	True	6	4	2	0	5	3	2	0	False	False	False	3	0.0
boygot	boycott	boot	0	True	True	2	True	True	6	4	2	0	4	2	2	0	False	False	False	2	0.0
boygot	boycott	Bogart	0	True	True	2	True	True	6	4	2	0	6	4	2	1	False	False	False	4	0.0
boygot	boycott	bogged	0	True	True	2	True	True	6	4	2	0	6	4	2	0	False	True	True	3	0.0
brocolli	broccoli	broccoli	1	True	True	2	True	True	8	5	3	0	8	5	3	0	False	True	True	2	0.0
brocolli	broccoli	Collier	0	True	True	2	True	True	8	5	3	0	7	4	3	1	False	False	False	6	0.0
brocolli	broccoli	collier	0	True	True	2	True	True	8	5	3	0	7	4	3	0	False	False	False	5	0.0
brocolli	broccoli	rollick	0	True	True	2	True	True	8	5	3	0	7	5	2	0	False	False	False	5	0.0
brocolli	broccoli	Brooklyn	0	True	True	2	True	True	8	5	3	0	8	6	2	1	False	True	True	5	0.0
brocolli	broccoli	brooklet	0	True	True	2	True	True	8	5	3	0	8	5	3	0	False	True	True	4	0.0
bbrose	browse	Brose	0	True	True	2	False	True	6	4	2	0	5	3	2	1	False	False	True	2	0.0
bbrose	browse	ambrose	0	True	True	2	False	True	6	4	2	0	7	4	3	0	False	False	False	2	0.0
bbrose	browse	Ambrose	0	True	True	2	False	True	6	4	2	0	7	4	2	1	False	False	False	2	0.0
bbrose	browse	fibroses	0	True	True	2	False	True	6	4	2	0	8	5	3	0	False	False	False	3	0.0
bbrose	browse	browse	1	True	True	2	False	True	6	4	2	0	6	4	2	0	False	False	True	2	0.0
bbrose	browse	Brazos	0	True	True	2	False	True	6	4	2	0	6	4	2	1	False	False	False	5	0.0
bouyant	buoyant	buoyant	1	True	True	2	True	True	7	4	3	0	7	4	3	0	False	True	True	2	0.0
bouyant	buoyant	bouffant	0	True	True	2	True	True	7	4	3	0	8	5	3	0	False	False	False	2	0.0
bouyant	buoyant	bounty	0	True	True	2	True	True	7	4	3	0	6	4	2	0	False	True	True	3	0.0
bouyant	buoyant	Bryant	0	True	True	2	True	True	7	4	3	0	6	5	1	1	False	False	False	3	0.0
bouyant	buoyant	botany	0	True	True	2	True	True	7	4	3	0	6	4	2	0	False	False	False	3	0.0
bouyant	buoyant	abeyant	0	True	True	2	True	True	7	4	3	0	7	4	3	0	False	False	False	3	0.0
bouyant	buoyant	bayonet	0	True	True	2	True	True	7	4	3	0	7	4	3	0	False	True	True	4	0.0
beauro	bureau	Beauvoir	0	True	False	4	True	True	6	2	4	0	8	3	5	1	False	False	False	4	0.0
beauro	bureau	Beau	0	True	False	4	True	True	6	2	4	0	4	1	3	1	False	False	False	3	0.0
beauro	bureau	beau	0	True	False	4	True	True	6	2	4	0	4	1	3	0	False	False	False	2	0.0
beauro	bureau	Aurore	0	True	False	4	True	True	6	2	4	0	6	2	3	1	False	False	False	5	0.0
beauro	bureau	barrio	0	True	False	4	True	True	6	2	4	0	6	3	3	0	False	True	True	3	0.0
beauro	bureau	barrow	0	True	False	4	True	True	6	2	4	0	6	4	2	0	False	True	False	3	0.0
beaurocracy	bureaucracy	bureaucracy	1	True	True	4	True	True	11	6	5	0	11	6	5	0	False	True	True	4	0.0
beaurocracy	bureaucracy	autocracy	0	True	True	4	True	True	11	6	5	0	9	5	4	0	False	False	False	3	0.0
beaurocracy	bureaucracy	gerontocracy	0	True	True	4	True	True	11	6	5	0	12	8	4	0	False	False	False	5	0.0
beaurocracy	bureaucracy	democracy	0	True	True	4	True	True	11	6	5	0	9	6	3	0	False	False	False	4	0.0
beaurocracy	bureaucracy	bureaucratic	0	True	True	4	True	True	11	6	5	0	12	6	6	0	False	True	False	7	0.0
beaurocracy	bureaucracy	bureaucratize	0	True	True	4	True	True	11	6	5	0	13	6	7	0	False	True	False	8	0.0
buracracy	bureaucracy	bureaucracy	1	True	True	2	True	True	9	6	3	0	11	6	5	0	False	True	True	2	0.0
buracracy	bureaucracy	accuracy	0	True	True	2	True	True	9	6	3	0	8	5	3	0	False	False	False	5	0.0
buracracy	bureaucracy	obduracy	0	True	True	2	True	True	9	6	3	0	8	5	3	0	False	False	False	5	0.0
buracracy	bureaucracy	autocracy	0	True	True	2	True	True	9	6	3	0	9	5	4	0	False	False	False	3	0.0
buracracy	bureaucracy	bureaucrat	0	True	True	2	True	True	9	6	3	0	10	5	5	0	False	True	False	4	0.0
buracracy	bureaucracy	brokerage	0	True	True	2	True	True	9	6	3	0	9	5	4	0	False	True	False	6	0.0
burracracy	bureaucracy	bureaucracy	1	True	True	2	True	True	10	7	3	0	11	6	5	0	False	True	True	2	0.0
burracracy	bureaucracy	accuracy	0	True	True	2	True	True	10	7	3	0	8	5	3	0	False	False	False	6	0.0
burracracy	bureaucracy	autocracy	0	True	True	2	True	True	10	7	3	0	9	5	4	0	False	False	False	4	0.0
burracracy	bureaucracy	obduracy	0	True	True	2	True	True	10	7	3	0	8	5	3	0	False	False	False	6	0.0
burracracy	bureaucracy	bureaucrat	0	True	True	2	True	True	10	7	3	0	10	5	5	0	False	True	False	4	0.0
burracracy	bureaucracy	brokerage	0	True	True	2	True	True	10	7	3	0	9	5	4	0	False	True	False	6	0.0
buch	bush	bus	0	True	True	1	True	False	4	3	1	0	3	2	1	0	False	True	False	2	0.0
buch	bush	bunch	0	True	True	1	True	False	4	3	1	0	5	4	1	0	False	False	False	1	0.0
buch	bush	butch	0	True	True	1	True	False	4	3	1	0	5	4	1	0	False	False	False	1	0.0
buch	bush	bush	1	True	True	1	True	False	4	3	1	0	4	3	1	0	False	True	False	1	0.0
buch	bush	such	0	True	True	1	True	False	4	3	1	0	4	3	1	0	False	False	False	1	0.0
buch	bush	ouch	0	True	True	1	True	False	4	3	1	0	4	2	2	0	False	False	False	1	0.0
buch	bush	much	0	True	True	1	True	False	4	3	1	0	4	3	1	0	False	False	False	1	0.0
buch	bush	buck	0	True	True	1	True	False	4	3	1	0	4	3	1	0	False	True	True	1	0.0
buch	bush	bu ch	0	True	True	1	True	False	4	3	1	0	5	3	1	0	True	True	False	1	0.0
buch	bush	bu-ch	0	True	True	1	True	False	4	3	1	0	5	3	1	0	False	True	False	1	0.0
buder	butter	nuder	0	True	False	2	True	True	5	3	2	0	5	3	2	0	False	False	False	1	0.0
buder	butter	bider	0	True	False	2	True	True	5	3	2	0	5	3	2	0	False	True	True	1	0.0
buder	butter	ruder	0	True	False	2	True	True	5	3	2	0	5	3	2	0	False	False	False	1	0.0
buder	butter	buyer	0	True	False	2	True	True	5	3	2	0	5	3	2	0	False	False	False	1	0.0
buder	butter	builder	0	True	False	2	True	True	5	3	2	0	7	4	3	0	False	False	False	2	0.0
buder	butter	budded	0	True	False	2	True	True	5	3	2	0	6	4	2	0	False	False	False	2	0.0
buder	butter	budgeter	0	True	False	2	True	True	5	3	2	0	8	5	3	0	False	False	False	3	0.0
buder	butter	udder	0	True	False	2	True	True	5	3	2	0	5	3	2	0	False	False	False	2	0.0
buder	butter	butler	0	True	False	2	True	True	5	3	2	0	6	4	2	0	False	False	False	2	0.0
buder	butter	buddy	0	True	False	2	True	True	5	3	2	0	5	4	1	0	False	False	False	2	0.0
budr	butter	bud	0	True	False	3	True	True	4	3	1	0	3	2	1	0	False	False	False	1	0.0
budr	butter	bur	0	True	False	3	True	True	4	3	1	0	3	2	1	0	False	False	False	1	0.0
budr	butter	buds	0	True	False	3	True	True	4	3	1	0	4	3	1	0	False	False	False	1	0.0
budr	butter	burr	0	True	False	3	True	True	4	3	1	0	4	3	1	0	False	False	False	1	0.0
budr	butter	bud r	0	True	False	3	True	True	4	3	1	0	5	3	1	0	True	True	True	1	0.0
budr	butter	Budd	0	True	False	3	True	True	4	3	1	0	4	3	1	1	False	False	False	2	0.0
budr	butter	Bud	0	True	False	3	True	True	4	3	1	0	3	2	1	1	False	False	False	2	0.0
budr	butter	bdrm	0	True	False	3	True	True	4	3	1	0	4	4	0	0	False	False	False	2	0.0
budr	butter	buttery	0	True	False	3	True	True	4	3	1	0	7	5	2	0	False	True	True	4	0.0
budter	butter	buster	0	True	True	1	True	True	6	4	2	0	6	4	2	0	False	False	False	1	0.0
budter	butter	bunter	0	True	True	1	True	True	6	4	2	0	6	4	2	0	False	False	False	1	0.0
budter	butter	butter	1	True	True	1	True	True	6	4	2	0	6	4	2	0	False	True	True	1	0.0
budter	butter	budgeter	0	True	True	1	True	True	6	4	2	0	8	5	3	0	False	False	False	2	0.0
budter	butter	burster	0	True	True	1	True	True	6	4	2	0	7	5	2	0	False	False	False	2	0.0
budter	butter	butler	0	True	True	1	True	True	6	4	2	0	6	4	2	0	False	False	False	2	0.0
budter	butter	Butler	0	True	True	1	True	True	6	4	2	0	6	4	2	1	False	False	False	3	0.0
budter	butter	budded	0	True	True	1	True	True	6	4	2	0	6	4	2	0	False	False	False	2	0.0
budter	butter	butted	0	True	True	1	True	True	6	4	2	0	6	4	2	0	False	False	False	2	0.0
buton	button	button	1	True	True	1	True	True	5	3	2	0	6	4	2	0	False	True	True	1	0.0
buton	button	baton	0	True	True	1	True	True	5	3	2	0	5	3	2	0	False	True	True	1	0.0
buton	button	futon	0	True	True	1	True	True	5	3	2	0	5	3	2	0	False	False	False	1	0.0
buton	button	bu ton	0	True	True	1	True	True	5	3	2	0	6	3	2	0	True	True	True	1	0.0
buton	button	bu-ton	0	True	True	1	True	True	5	3	2	0	6	3	2	0	False	True	True	1	0.0
buton	button	but on	0	True	True	1	True	True	5	3	2	0	6	3	2	0	True	True	True	1	0.0
buton	button	but-on	0	True	True	1	True	True	5	3	2	0	6	3	2	0	False	True	True	1	0.0
buton	button	Burton	0	True	True	1	True	True	5	3	2	0	6	4	2	1	False	False	False	2	0.0
buton	button	Teuton	0	True	True	1	True	True	5	3	2	0	6	3	3	1	False	False	False	2	0.0
buton	button	Mouton	0	True	True	1	True	True	5	3	2	0	6	3	3	1	False	False	False	2	0.0
buton	button	mouton	0	True	True	1	True	True	5	3	2	0	6	3	3	0	False	False	False	2	0.0
buton	button	butane	0	True	True	1	True	True	5	3	2	0	6	3	3	0	False	True	True	2	0.0
buton	button	butene	0	True	True	1	True	True	5	3	2	0	6	3	3	0	False	True	True	2	0.0
byby	by_by	baby	0	False	False	1	True	True	4	4	0	0	4	3	1	0	False	True	True	1	0.0
byby	by_by	by by	0	False	False	1	True	True	4	4	0	0	5	4	0	0	True	True	True	1	0.0
byby	by_by	by-by	0	False	False	1	True	True	4	4	0	0	5	4	0	0	False	True	True	1	0.0
byby	by_by	BYOB	0	False	False	1	True	True	4	4	0	0	4	3	0	4	False	True	True	4	0.0
byby	by_by	flyby	0	False	False	1	True	True	4	4	0	0	5	5	0	0	False	False	False	2	0.0
byby	by_by	by	0	False	False	1	True	True	4	4	0	0	2	2	0	0	False	False	False	2	0.0
byby	by_by	Bebe	0	False	False	1	True	True	4	4	0	0	4	2	2	1	False	True	True	3	0.0
