non_word	real_word	jaro_winkler	levenshtein_distance	corpus	aspell_rank	aspell_n_candidates	edit_distance_rank	edit_distance_n_candidates
possesion	possession	0.98	1	wikipedia	2	16	0	1
possibilty	possibility	0.9818181818181818	1	wikipedia	0	4	0	1
possable	possible	0.95	1	wikipedia	2	11	0	2
possably	possibly	0.95	1	wikipedia	2	6	0	2
pwoer	power	0.94	2	wikipedia	0	99	0	1
powerfull	powerful	0.9777777777777777	1	wikipedia	3	4	1	2
practial	practical	0.9777777777777777	1	wikipedia	0	10	0	1
practially	practically	0.9818181818181818	1	wikipedia	0	7	0	1
practicaly	practically	0.9818181818181818	1	wikipedia	0	7	1	4
practicly	practically	0.9636363636363636	2	wikipedia	0	8	0	8
practicioner	practitioner	0.9666666666666666	1	wikipedia	0	6	0	1
practicioners	practitioners	0.9692307692307692	1	wikipedia	0	6	0	1
prairy	prairie	0.9095238095238095	2	wikipedia	5	22	3	18
preample	preamble	0.95	1	wikipedia	0	17	0	1
preceed	precede	0.9714285714285714	2	wikipedia	0	14	0	3
preceeded	preceded	0.9527777777777777	1	wikipedia	0	2	0	2
preceeds	precedes	0.975	2	wikipedia	0	14	0	2
preceeding	preceding	0.98	1	wikipedia	0	2	0	2
precurser	precursor	0.9555555555555556	1	wikipedia	0	14	0	1
precedessor	predecessor	0.9787878787878788	2	wikipedia	0	7	0	1
prominately	predominately	0.958974358974359	2	wikipedia	0	13	0	1
preferrably	preferably	0.9818181818181818	1	wikipedia	0	3	0	1
prefered	preferred	0.9777777777777777	1	wikipedia	2	14	0	1
prefering	preferring	0.98	1	wikipedia	0	11	0	1
pregancies	pregnancies	0.9618181818181818	1	wikipedia	0	16	0	1
premeire	premiere	0.975	2	wikipedia	0	11	0	1
premeired	premiered	0.9777777777777777	2	wikipedia	0	7	0	1
prepartion	preparation	0.9818181818181818	1	wikipedia	0	13	0	1
prepair	prepare	0.9428571428571428	2	wikipedia	3	12	-1	2
perogative	prerogative	0.9427272727272727	1	wikipedia	0	4	0	1
presense	presence	0.95	1	wikipedia	1	13	0	2
presidental	presidential	0.9833333333333333	1	wikipedia	0	4	0	1
prestigeous	prestigious	0.9636363636363636	1	wikipedia	0	6	0	1
prestigous	prestigious	0.9818181818181818	1	wikipedia	0	5	0	1
presumibly	presumably	0.96	1	wikipedia	0	14	0	1
prevelant	prevalent	0.9777777777777777	2	wikipedia	0	7	0	2
previvous	previous	0.9777777777777777	1	wikipedia	0	12	0	1
primative	primitive	0.9305555555555555	1	wikipedia	1	9	0	1
primatively	primitively	0.9436363636363637	1	wikipedia	0	7	0	1
primatives	primitives	0.9377777777777778	1	wikipedia	1	5	0	1
primordal	primordial	0.98	1	wikipedia	0	7	0	1
pricipal	principal	0.9740740740740741	1	wikipedia	0	7	0	1
priciple	principle	0.9740740740740741	1	wikipedia	0	7	0	1
privelege	privilege	0.9055555555555556	1	wikipedia	0	4	0	1
privelige	privilege	0.9777777777777777	2	wikipedia	0	5	0	1
privilage	privilege	0.9305555555555555	1	wikipedia	0	5	0	1
priviledge	privilege	0.98	1	wikipedia	0	4	0	1
privledge	privilege	0.9555555555555556	2	wikipedia	1	4	0	1
priveleged	privileged	0.9155555555555556	1	wikipedia	0	4	0	1
priveliged	privileged	0.98	2	wikipedia	0	5	0	1
priveledges	privileges	0.8991919191919192	2	wikipedia	0	4	0	1
priveleges	privileges	0.9155555555555556	1	wikipedia	0	4	0	1
priveliges	privileges	0.98	2	wikipedia	0	7	0	1
priviledges	privileges	0.9818181818181818	1	wikipedia	0	4	0	1
protem	pro tem	0.9666666666666667	1	wikipedia	-1	38	-1	32
probalibity	probability	0.9818181818181818	2	wikipedia	0	9	0	1
probablly	probably	0.9777777777777777	1	wikipedia	0	7	0	1
probaly	probably	0.975	1	wikipedia	0	15	0	1
probelm	problem	0.9714285714285714	2	wikipedia	2	23	0	1
procedger	procedure	0.9305555555555555	3	wikipedia	0	10	0	1
proceedure	procedure	0.9355555555555555	1	wikipedia	2	9	0	1
procede	proceed	0.9714285714285714	2	wikipedia	0	14	0	2
proceded	proceeded	0.9527777777777777	1	wikipedia	2	9	0	3
proceding	proceeding	0.98	1	wikipedia	0	4	0	2
procedings	proceedings	0.9818181818181818	1	wikipedia	0	6	0	1
proccess	process	0.975	1	wikipedia	0	36	0	1
proccessing	processing	0.9818181818181818	1	wikipedia	0	5	0	1
proclamed	proclaimed	0.98	1	wikipedia	0	8	0	1
proclaming	proclaiming	0.9618181818181818	1	wikipedia	0	9	0	1
proclomation	proclamation	0.9303030303030303	1	wikipedia	0	5	0	1
profesion	profession	0.98	1	wikipedia	0	9	0	2
proffesion	profession	0.96	2	wikipedia	0	10	0	2
profesor	professor	0.9777777777777777	1	wikipedia	0	17	0	1
proffesor	professor	0.9555555555555556	2	wikipedia	0	13	0	3
profesion	profusion	0.9555555555555556	1	wikipedia	2	9	1	2
progrom	program	0.9428571428571428	1	wikipedia	0	4	0	2
programable	programmable	0.9833333333333333	1	wikipedia	2	5	0	1
progroms	programs	0.95	1	wikipedia	0	5	0	2
prohabition	prohibition	0.9236363636363636	1	wikipedia	0	6	0	1
prologomena	prolegomena	0.9436363636363637	1	wikipedia	-1	22	-1	1
profilic	prolific	0.9708333333333333	2	wikipedia	0	6	0	5
prominance	prominence	0.9377777777777778	1	wikipedia	1	5	0	1
prominant	prominent	0.9555555555555556	1	wikipedia	0	6	0	1
prominantly	prominently	0.9636363636363636	1	wikipedia	0	4	0	1
prominately	prominently	0.9436363636363637	3	wikipedia	1	13	-1	1
promiscous	promiscuous	0.9618181818181818	1	wikipedia	0	7	0	1
pronomial	pronominal	0.98	1	wikipedia	0	5	0	1
pronounciation	pronunciation	0.9857142857142858	1	wikipedia	0	4	0	1
propoganda	propaganda	0.9155555555555556	1	wikipedia	0	4	0	1
propogate	propagate	0.9305555555555555	1	wikipedia	0	4	0	1
propogates	propagates	0.9377777777777778	1	wikipedia	0	7	0	1
propellor	propeller	0.9555555555555556	1	wikipedia	0	9	0	1
propellors	propellers	0.96	1	wikipedia	0	5	0	1
propper	proper	0.9714285714285714	1	wikipedia	2	24	0	6
prophacy	prophecy	0.95	1	wikipedia	0	5	0	1
propotions	proportions	0.9818181818181818	1	wikipedia	0	11	0	2
propietary	proprietary	0.9418181818181818	1	wikipedia	0	5	0	1
proprietory	proprietary	0.9636363636363636	1	wikipedia	1	6	2	3
proseletyzing	proselytizing	0.9358974358974359	2	wikipedia	2	11	0	1
protaganist	protagonist	0.9636363636363636	1	wikipedia	0	4	0	1
protaganists	protagonists	0.9666666666666666	1	wikipedia	0	5	0	1
protem	protein	0.9095238095238095	2	wikipedia	3	38	5	32
protruberance	protuberance	0.9512820512820512	1	wikipedia	0	3	0	1
provded	provided	0.975	1	wikipedia	0	10	0	3
pseudonyn	pseudonym	0.9555555555555556	1	wikipedia	0	4	0	1
pseudononymous	pseudonymous	0.9547619047619047	2	wikipedia	0	3	0	1
psyhic	psychic	0.9277777777777778	1	wikipedia	0	11	0	1
pyscic	psychic	0.9071428571428571	3	wikipedia	0	77	0	4
psycology	psychology	0.98	1	wikipedia	0	12	0	1
publically	publicly	0.96	2	wikipedia	2	9	0	1
pumkin	pumpkin	0.9666666666666667	1	wikipedia	0	26	0	1
perphas	purpose	0.7428571428571429	4	wikipedia	-1	45	-1	2
purposedly	purposely	0.98	1	wikipedia	0	6	0	1
persue	pursue	0.9	1	wikipedia	4	44	1	2
persuing	pursuing	0.8821428571428571	1	wikipedia	8	20	1	2
persuit	pursuit	0.9142857142857143	1	wikipedia	3	28	0	1
puting	putting	0.9666666666666667	1	wikipedia	0	18	0	7
quantaty	quantity	0.95	1	wikipedia	0	10	0	1
quantitiy	quantity	0.9777777777777777	1	wikipedia	0	6	0	1
quarantaine	quarantine	0.9818181818181818	1	wikipedia	0	4	0	1
quicklyu	quickly	0.975	1	wikipedia	0	10	0	1
qtuie	quiet	0.88	2	wikipedia	0	21	2	14
qutie	quiet	0.8933333333333333	2	wikipedia	2	19	-1	2
qtuie	quite	0.88	2	wikipedia	1	21	1	14
qutie	quite	0.9466666666666665	2	wikipedia	0	19	0	2
quizes	quizzes	0.9714285714285714	1	wikipedia	2	23	0	3
rabinnical	rabbinical	0.9533333333333333	2	wikipedia	0	4	0	1
rarified	rarefied	0.9083333333333333	1	wikipedia	2	6	2	3
radify	ratify	0.9111111111111112	1	wikipedia	0	16	1	2
rela	real	0.9333333333333333	2	wikipedia	4	14	2	6
relized	realised	0.8952380952380953	2	wikipedia	-1	14	-1	4
relized	realized	0.9666666666666667	1	wikipedia	1	14	1	4
erally	really	0.9444444444444445	2	wikipedia	2	16	1	3
raelly	really	0.9500000000000001	2	wikipedia	1	23	1	2
realy	really	0.9666666666666667	1	wikipedia	0	17	1	10
realyl	really	0.9666666666666667	2	wikipedia	0	20	0	1
relaly	really	0.9555555555555556	2	wikipedia	1	12	1	2
reacll	recall	0.9555555555555556	2	wikipedia	0	44	0	1
receeded	receded	0.9464285714285714	1	wikipedia	0	2	0	2
receeding	receding	0.9777777777777777	1	wikipedia	0	2	0	2
reciept	receipt	0.9666666666666667	2	wikipedia	0	12	0	1
recieve	receive	0.9666666666666667	2	wikipedia	0	15	0	2
recieved	received	0.9708333333333333	2	wikipedia	0	11	0	2
reciever	receiver	0.9708333333333333	2	wikipedia	0	12	0	2
recievers	receivers	0.9740740740740741	2	wikipedia	0	13	0	2
recieves	receives	0.9708333333333333	2	wikipedia	0	22	0	2
recieving	receiving	0.9740740740740741	2	wikipedia	0	9	0	2
recepient	recipient	0.9189814814814814	1	wikipedia	2	7	0	1
recipiant	recipient	0.9555555555555556	1	wikipedia	0	5	0	1
recepients	recipients	0.9274074074074075	1	wikipedia	1	8	0	1
recipiants	recipients	0.96	1	wikipedia	0	6	0	1
recogize	recognize	0.9777777777777777	1	wikipedia	0	18	0	1
reccomend	recommend	0.9481481481481482	2	wikipedia	0	12	0	1
reccommend	recommend	0.9766666666666667	1	wikipedia	2	13	0	1
recomend	recommend	0.9777777777777777	1	wikipedia	0	21	0	1
reccomended	recommended	0.9575757575757576	2	wikipedia	0	10	0	1
reccommended	recommended	0.9805555555555555	1	wikipedia	2	9	0	1
recomended	recommended	0.9818181818181818	1	wikipedia	0	10	0	1
reccomending	recommending	0.961111111111111	2	wikipedia	0	8	0	1
reccommending	recommending	0.9820512820512821	1	wikipedia	2	8	0	1
recomending	recommending	0.9833333333333333	1	wikipedia	0	8	0	1
recomends	recommends	0.98	1	wikipedia	0	16	0	1
reconcilation	reconciliation	0.9703296703296703	1	wikipedia	0	6	0	1
reconaissance	reconnaissance	0.9549450549450549	1	wikipedia	1	5	0	1
reconnaissence	reconnaissance	0.956043956043956	1	wikipedia	0	3	0	1
recrod	record	0.9611111111111111	2	wikipedia	2	18	0	2
recrational	recreational	0.9833333333333333	1	wikipedia	0	6	0	1
reccuring	recurring	0.9481481481481482	2	wikipedia	3	17	1	6
revaluated	reevaluated	0.9757575757575758	1	wikipedia	2	9	0	2
referrence	reference	0.98	1	wikipedia	0	11	0	1
refference	reference	0.9766666666666667	1	wikipedia	0	11	0	1
referal	referral	0.975	1	wikipedia	0	16	0	1
refered	referred	0.975	1	wikipedia	3	6	1	4
reffered	referred	0.9416666666666667	2	wikipedia	2	7	2	12
refering	referring	0.9777777777777777	1	wikipedia	0	9	0	2
referrs	refers	0.9714285714285714	1	wikipedia	2	22	0	1
refridgerator	refrigerator	0.9846153846153847	1	wikipedia	0	6	0	1
refusla	refusal	0.9714285714285714	2	wikipedia	0	20	0	1
irregardless	regardless	0.8777777777777779	2	wikipedia	1	6	-1	1
regluar	regular	0.9666666666666667	2	wikipedia	0	24	0	1
reguarly	regularly	0.9527777777777777	1	wikipedia	0	10	0	1
regularily	regularly	0.98	1	wikipedia	0	4	0	2
rehersal	rehearsal	0.9527777777777777	1	wikipedia	0	4	0	2
relatiopnship	relationship	0.9512820512820512	1	wikipedia	0	3	0	1
relativly	relatively	0.98	1	wikipedia	0	6	0	1
relevence	relevance	0.9305555555555555	1	wikipedia	0	8	0	1
relevent	relevant	0.95	1	wikipedia	2	16	0	1
releive	relieve	0.9666666666666667	2	wikipedia	0	10	0	3
releived	relieved	0.9708333333333333	2	wikipedia	0	14	0	3
religeous	religious	0.9555555555555556	1	wikipedia	0	14	0	1
religous	religious	0.9777777777777777	1	wikipedia	0	16	0	1
remeber	remember	0.975	1	wikipedia	0	34	0	1
rememberance	remembrance	0.946969696969697	1	wikipedia	0	4	0	1
remembrence	remembrance	0.9436363636363637	1	wikipedia	0	3	0	1
reminescent	reminiscent	0.9436363636363637	1	wikipedia	0	7	0	1
reminent	remnant	0.9083333333333333	2	wikipedia	1	6	-1	1
reknown	renown	0.9619047619047619	1	wikipedia	2	13	0	1
reknowned	renowned	0.9703703703703703	1	wikipedia	0	8	0	1
repatition	repartition	0.9818181818181818	1	wikipedia	-1	9	-1	1
repentence	repentance	0.9377777777777778	1	wikipedia	0	7	0	1
repentent	repentant	0.9555555555555556	1	wikipedia	0	9	0	1
repatition	repetition	0.9533333333333333	1	wikipedia	1	9	0	1
repetion	repetition	0.96	2	wikipedia	1	13	-1	1
representive	representative	0.9714285714285714	2	wikipedia	0	9	0	2
representives	representatives	0.9733333333333334	2	wikipedia	0	5	0	1
recquired	required	0.9703703703703703	1	wikipedia	1	11	1	2
resemblence	resemblance	0.9436363636363637	1	wikipedia	0	6	0	1
ressemblance	resemblance	0.9805555555555555	1	wikipedia	2	7	0	1
ressemblence	resemblance	0.9165656565656566	2	wikipedia	0	9	0	1
ressemble	resemble	0.9740740740740741	1	wikipedia	0	8	0	2
ressembled	resembled	0.9766666666666667	1	wikipedia	0	2	0	2
ressembling	resembling	0.9787878787878788	1	wikipedia	0	2	0	2
recide	reside	0.9111111111111112	1	wikipedia	2	8	2	5
recided	resided	0.9238095238095239	1	wikipedia	0	4	0	4
recident	resident	0.9333333333333333	1	wikipedia	2	14	0	1
recidents	residents	0.9407407407407408	1	wikipedia	0	14	0	1
reciding	residing	0.9333333333333333	1	wikipedia	1	4	1	4
resistence	resistance	0.9377777777777778	1	wikipedia	0	10	0	1
resistent	resistant	0.9555555555555556	1	wikipedia	0	5	0	1
resistable	resistible	0.96	1	wikipedia	2	20	0	1
reponse	response	0.8904761904761905	1	wikipedia	6	9	1	2
responce	response	0.95	1	wikipedia	4	13	0	1
responnsibilty	responsibility	0.9714285714285714	2	wikipedia	0	5	0	1
reponsible	responsible	0.9224242424242424	1	wikipedia	0	13	0	1
restaraunt	restaurant	0.98	2	wikipedia	0	11	0	2
resteraunt	restaurant	0.9377777777777778	3	wikipedia	1	13	-1	1
restraunt	restaurant	0.9577777777777777	3	wikipedia	0	11	-1	1
restaraunts	restaurants	0.9818181818181818	2	wikipedia	0	4	0	2
resteraunts	restaurants	0.9436363636363637	3	wikipedia	1	6	-1	1
restauration	restoration	0.9284848484848485	2	wikipedia	0	15	0	1
restraunt	restraint	0.9555555555555556	1	wikipedia	1	11	0	1
resurecting	resurrecting	0.9833333333333333	1	wikipedia	0	8	0	1
ressurection	resurrection	0.961111111111111	2	wikipedia	0	8	0	1
retalitated	retaliated	0.9618181818181818	1	wikipedia	0	5	0	1
retalitation	retaliation	0.9651515151515152	1	wikipedia	0	6	0	1
reversable	reversible	0.96	1	wikipedia	2	10	0	1
revolutionar	revolutionary	0.9846153846153847	1	wikipedia	0	4	0	1
rewriet	rewrite	0.9714285714285714	2	wikipedia	0	16	0	1
rhymme	rhyme	0.9666666666666667	1	wikipedia	0	35	0	1
rhythem	rhythm	0.9714285714285714	1	wikipedia	0	6	0	1
rhythim	rhythm	0.9714285714285714	1	wikipedia	0	4	0	1
rythem	rhythm	0.8400000000000001	2	wikipedia	1	23	1	4
rythim	rhythm	0.8400000000000001	2	wikipedia	0	20	0	2
rythm	rhythm	0.8900000000000001	1	wikipedia	0	28	0	1
rediculous	ridiculous	0.9066666666666667	1	wikipedia	0	7	0	1
rigeur	rigor	0.8755555555555556	2	wikipedia	3	23	-1	1
rigourous	rigorous	0.9527777777777777	1	wikipedia	0	11	0	1
rigeur	rigour	0.9222222222222223	1	wikipedia	-1	23	0	1
rininging	ringing	0.9148148148148147	2	wikipedia	0	20	0	1
rococco	rococo	0.9714285714285714	1	wikipedia	0	6	0	1
roomate	room-mate	0.9555555555555556	2	wikipedia	-1	31	-1	1
roomate	roommate	0.975	1	wikipedia	2	31	0	1
rougly	roughly	0.9714285714285714	1	wikipedia	0	60	0	1
rulle	rule	0.9533333333333333	1	wikipedia	0	66	0	3
sacrafice	sacrifice	0.9305555555555555	1	wikipedia	0	5	0	1
saftey	safety	0.9611111111111111	2	wikipedia	0	25	0	1
salery	salary	0.9222222222222223	1	wikipedia	2	27	0	1
smae	same	0.9249999999999999	2	wikipedia	0	98	0	1
sandwhich	sandwich	0.9527777777777777	1	wikipedia	2	13	0	1
sasy	sassy	0.9533333333333333	1	wikipedia	0	9	0	6
satelite	satellite	0.9777777777777777	1	wikipedia	2	13	0	1
sattelite	satellite	0.9481481481481482	2	wikipedia	0	13	0	1
satelites	satellites	0.98	1	wikipedia	0	14	0	1
sattelites	satellites	0.9014814814814816	2	wikipedia	0	29	0	1
sotyr	satyr	0.88	1	wikipedia	3	53	0	1
sasy	says	0.9333333333333333	2	wikipedia	1	9	1	6
syas	says	0.9249999999999999	2	wikipedia	0	7	0	3
scaleable	scalable	0.9277777777777778	1	wikipedia	-1	8	-1	1
schedual	schedule	0.95	2	wikipedia	0	10	0	1
scholarstic	scholarly	0.882828282828283	4	wikipedia	-1	9	-1	1
scholarstic	scholastic	0.9818181818181818	1	wikipedia	2	9	0	1
clera	sclera	0.9444444444444445	1	wikipedia	-1	42	-1	2
scirpt	script	0.9555555555555556	2	wikipedia	0	46	0	1
scripot	script	0.9714285714285714	1	wikipedia	0	13	0	1
scoll	scroll	0.9555555555555556	1	wikipedia	0	42	0	5
seceed	secede	0.9666666666666667	2	wikipedia	0	37	0	2
secceeded	seceded	0.9148148148148147	2	wikipedia	0	10	-1	1
seceeded	seceded	0.9464285714285714	1	wikipedia	0	8	0	1
secratary	secretary	0.9305555555555555	1	wikipedia	0	5	0	1
secretery	secretary	0.9555555555555556	1	wikipedia	0	10	0	2
sieze	seize	0.94	2	wikipedia	0	26	0	4
siezed	seized	0.9500000000000001	2	wikipedia	0	38	0	3
siezing	seizing	0.9571428571428572	2	wikipedia	1	30	1	3
siezure	seizure	0.9571428571428572	2	wikipedia	0	21	0	1
siezures	seizures	0.9625	2	wikipedia	0	22	0	1
sence	sense	0.9066666666666667	1	wikipedia	1	9	1	6
seperate	separate	0.9083333333333333	1	wikipedia	1	25	0	1
seperated	separated	0.9189814814814814	1	wikipedia	0	17	0	1
seperately	separately	0.9274074074074075	1	wikipedia	1	14	0	1
seperates	separates	0.9189814814814814	1	wikipedia	0	30	0	1
seperating	separating	0.9274074074074075	1	wikipedia	0	17	0	1
seperation	separation	0.9274074074074075	1	wikipedia	1	12	0	1
sepulchure	sepulcher	0.9577777777777777	2	wikipedia	0	5	-1	1
sepulcre	sepulcher	0.9527777777777777	2	wikipedia	-1	9	-1	1
sepulchure	sepulchre	0.98	1	wikipedia	-1	5	0	1
sepulcre	sepulchre	0.9777777777777777	1	wikipedia	-1	9	0	1
sargant	sergeant	0.8821428571428571	2	wikipedia	0	16	1	9
cervial	serval	0.8492063492063492	2	wikipedia	-1	21	-1	1
cervial	servile	0.8095238095238096	3	wikipedia	9	21	-1	1
severeal	several	0.975	1	wikipedia	0	10	0	1
severley	severely	0.975	2	wikipedia	0	7	0	1
shaddow	shadow	0.9714285714285714	1	wikipedia	0	22	0	1
sheat	sheath	0.9666666666666667	1	wikipedia	0	29	0	10
sheat	sheet	0.9066666666666667	1	wikipedia	9	29	5	10
sherif	sheriff	0.9714285714285714	1	wikipedia	0	15	0	2
shineing	shining	0.975	1	wikipedia	0	26	0	2
shoudl	should	0.9666666666666667	2	wikipedia	0	44	0	1
shoudln	should	0.9380952380952381	2	wikipedia	-1	24	0	1
sould	should	0.9500000000000001	1	wikipedia	1	34	1	8
shoudln	shouldn't	0.9269841269841269	4	wikipedia	-1	24	-1	1
shouldnt	shouldn't	0.9777777777777777	1	wikipedia	0	3	-1	2
sohw	show	0.9249999999999999	2	wikipedia	0	3	0	2
sedereal	sidereal	0.8392857142857144	1	wikipedia	5	8	0	1
sideral	sidereal	0.975	1	wikipedia	0	16	0	1
seige	siege	0.94	2	wikipedia	0	15	0	6
signitories	signatories	0.9236363636363636	1	wikipedia	0	6	0	1
signitory	signatory	0.9555555555555556	1	wikipedia	0	9	0	1
signifantly	significantly	0.9692307692307692	2	wikipedia	0	6	0	1
significently	significantly	0.9692307692307692	1	wikipedia	0	2	0	1
similiar	similar	0.975	1	wikipedia	0	22	0	1
simmilar	similar	0.9708333333333333	1	wikipedia	0	33	0	1
similiarity	similarity	0.9618181818181818	1	wikipedia	0	3	0	1
similarily	similarly	0.98	1	wikipedia	0	2	0	2
simplier	simpler	0.975	1	wikipedia	0	9	0	2
simpley	simply	0.9714285714285714	1	wikipedia	1	5	0	4
simultanous	simultaneous	0.9833333333333333	1	wikipedia	0	11	0	1
sicne	since	0.9466666666666665	2	wikipedia	1	36	1	2
sinse	since	0.9066666666666667	1	wikipedia	5	31	4	7
sincerley	sincerely	0.9777777777777777	2	wikipedia	0	3	0	1
sinse	sines	0.9533333333333333	2	wikipedia	1	31	2	7
singsog	singsong	0.975	1	wikipedia	0	21	0	1
sieze	size	0.88	1	wikipedia	5	26	3	4
siezed	sized	0.9022222222222223	1	wikipedia	2	38	2	3
siezing	sizing	0.9619047619047619	1	wikipedia	0	30	0	3
snese	sneeze	0.8755555555555556	2	wikipedia	6	66	-1	1
sould	sold	0.9466666666666665	1	wikipedia	2	34	2	8
soliders	soldiers	0.9708333333333333	2	wikipedia	1	13	2	4
soliliquy	soliloquy	0.9555555555555556	1	wikipedia	0	8	0	1
solatary	solitary	0.9083333333333333	1	wikipedia	0	9	0	1
smoe	some	0.9249999999999999	2	wikipedia	2	7	2	6
soem	some	0.9333333333333333	2	wikipedia	2	6	0	4
sophicated	sophisticated	0.9338461538461538	3	wikipedia	-1	20	-1	1
suphisticated	sophisticated	0.9538461538461539	1	wikipedia	0	4	0	1
sophmore	sophomore	0.9527777777777777	1	wikipedia	0	5	0	1
soudn	sound	0.9533333333333333	2	wikipedia	0	26	0	1
soudns	sounds	0.9611111111111111	2	wikipedia	0	28	0	1
suop	soup	0.9249999999999999	2	wikipedia	0	9	0	8
sourth	south	0.9611111111111111	1	wikipedia	0	28	0	2
sourthern	southern	0.9157407407407407	1	wikipedia	0	8	0	1
souvenier	souvenir	0.9777777777777777	1	wikipedia	0	4	0	1
souveniers	souvenirs	0.98	1	wikipedia	0	24	0	1
soverign	sovereign	0.9777777777777777	1	wikipedia	0	18	0	1
sovereignity	sovereignty	0.9833333333333333	1	wikipedia	0	6	0	1
soverignity	sovereignty	0.9636363636363636	2	wikipedia	0	10	0	1
speciallized	specialised	0.9484848484848484	2	wikipedia	-1	6	-1	1
speciallized	specialized	0.9833333333333333	1	wikipedia	0	6	0	1
specif	specific	0.95	2	wikipedia	4	9	-1	1
specif	specify	0.9714285714285714	1	wikipedia	3	9	-1	1
speciman	specimen	0.95	1	wikipedia	0	8	0	1
spectauclar	spectacular	0.9818181818181818	2	wikipedia	0	7	0	1
speach	speech	0.9222222222222223	1	wikipedia	1	10	1	2
spermatozoan	spermatozoa	0.9833333333333333	1	wikipedia	0	3	0	2
spermatozoan	spermatozoon	0.9666666666666666	1	wikipedia	1	3	1	2
sponser	sponsor	0.9428571428571428	1	wikipedia	1	35	1	2
sponzored	sponsored	0.9555555555555556	1	wikipedia	0	7	0	1
spontanous	spontaneous	0.9818181818181818	1	wikipedia	0	17	0	1
spreaded	spread	0.95	2	wikipedia	3	19	-1	1
strat	start	0.9466666666666665	2	wikipedia	5	15	3	11
statment	statement	0.9527777777777777	1	wikipedia	0	6	0	1
stpo	stop	0.9333333333333333	2	wikipedia	0	64	0	1
storeis	stories	0.9714285714285714	2	wikipedia	2	29	1	3
storise	stories	0.9714285714285714	2	wikipedia	0	14	0	1
sotry	story	0.94	2	wikipedia	2	34	0	2
sotyr	story	0.88	3	wikipedia	4	53	-1	1
stopry	story	0.9611111111111111	1	wikipedia	0	24	0	1
stoyr	story	0.9533333333333333	2	wikipedia	0	18	0	1
stroy	story	0.9466666666666665	2	wikipedia	0	41	0	4
strnad	strand	0.9611111111111111	2	wikipedia	0	9	0	1
stange	strange	0.9619047619047619	1	wikipedia	0	38	0	3
strat	strata	0.9666666666666667	1	wikipedia	1	15	0	11
startegic	strategic	0.9703703703703703	2	wikipedia	0	4	0	1
startegies	strategies	0.9733333333333334	2	wikipedia	0	17	0	1
stradegies	strategies	0.96	1	wikipedia	0	8	0	1
startegy	strategy	0.9666666666666667	2	wikipedia	0	22	0	1
stradegy	strategy	0.95	1	wikipedia	0	29	0	1
strenght	strength	0.975	2	wikipedia	0	18	0	1
strenghen	strengthen	0.98	1	wikipedia	0	13	0	1
strenghten	strengthen	0.98	2	wikipedia	0	8	0	1
strenghened	strengthened	0.9833333333333333	1	wikipedia	0	13	0	1
strenghtened	strengthened	0.9833333333333333	2	wikipedia	0	3	0	1
strenghening	strengthening	0.9846153846153847	1	wikipedia	0	8	0	1
strenghtening	strengthening	0.9846153846153847	2	wikipedia	0	5	0	1
strenous	strenuous	0.9527777777777777	1	wikipedia	0	41	0	1
strictist	strictest	0.9555555555555556	1	wikipedia	0	29	0	1
stingent	stringent	0.9703703703703703	1	wikipedia	0	10	0	1
strived	striven	0.9428571428571428	1	wikipedia	5	26	2	5
stornegst	strongest	0.9407407407407408	4	wikipedia	0	5	0	2
strived	strove	0.8944444444444445	2	wikipedia	15	26	-1	5
stucture	structure	0.9703703703703703	1	wikipedia	0	4	0	1
stuctured	structured	0.914074074074074	1	wikipedia	0	8	0	1
stubborness	stubbornness	0.9833333333333333	1	wikipedia	0	4	0	2
studdy	study	0.9666666666666667	1	wikipedia	0	17	0	3
stilus	stylus	0.9111111111111112	1	wikipedia	3	15	3	4
sepina	subpoena	0.75	4	wikipedia	-1	29	-1	1
subsidary	subsidiary	0.98	1	wikipedia	0	6	0	1
subsiduary	subsidiary	0.96	1	wikipedia	0	5	0	1
substace	substance	0.9777777777777777	1	wikipedia	0	2	0	2
substatial	substantial	0.9818181818181818	1	wikipedia	0	3	0	1
subterranian	subterranean	0.9666666666666666	1	wikipedia	0	21	0	1
substract	subtract	0.9740740740740741	1	wikipedia	2	6	0	1
substracted	subtracted	0.9787878787878788	1	wikipedia	0	8	0	1
substracting	subtracting	0.9805555555555555	1	wikipedia	0	7	0	1
substraction	subtraction	0.9805555555555555	1	wikipedia	2	10	0	1
substracts	subtracts	0.9766666666666667	1	wikipedia	2	8	0	1
seceed	succeed	0.8642857142857143	2	wikipedia	7	37	-1	2
suceed	succeed	0.9666666666666667	1	wikipedia	0	12	0	2
secceeded	succeeded	0.8583333333333333	1	wikipedia	2	10	0	1
seceeded	succeeded	0.8101190476190476	2	wikipedia	6	8	-1	1
suceeded	succeeded	0.9740740740740741	1	wikipedia	0	10	0	1
suceeding	succeeding	0.9766666666666667	1	wikipedia	0	3	0	1
suceeds	succeeds	0.9708333333333333	1	wikipedia	0	7	0	1
sucess	success	0.9666666666666667	1	wikipedia	0	18	0	1
sucesses	successes	0.9740740740740741	1	wikipedia	0	5	0	1
succesful	successful	0.98	1	wikipedia	0	4	0	1
successfull	successful	0.9818181818181818	1	wikipedia	3	4	1	2
sucesful	successful	0.9533333333333333	2	wikipedia	0	4	0	1
sucessfull	successful	0.9533333333333333	2	wikipedia	1	5	1	2
succesfully	successfully	0.9833333333333333	1	wikipedia	0	4	0	1
