non_word	real_word	jaro_winkler	levenshtein_distance	corpus	aspell_rank	aspell_n_candidates	edit_distance_rank	edit_distance_n_candidates
agisted	accident	0.7417857142857143	6	birbeck	-1	27	-1	13
akcdent	accident	0.8821428571428571	2	birbeck	0	5	0	5
aken	accident	0.7375	5	birbeck	-1	10	-1	6
ancident	accident	0.9249999999999999	1	birbeck	1	6	1	3
and	accident	0.6388888888888888	6	birbeck	-1	27	-1	1
andandn	accident	0.6011904761904762	6	birbeck	-1	10	-1	1
andet	accident	0.7899999999999999	4	birbeck	-1	40	-1	53
andexns	accident	0.6904761904761904	5	birbeck	-1	8	-1	2
andient	accident	0.8321428571428573	3	birbeck	-1	8	-1	1
andint	accident	0.7775000000000001	4	birbeck	-1	13	-1	1
andires	accident	0.6071428571428571	5	birbeck	-1	22	-1	16
anitharent	accident	0.6416666666666667	6	birbeck	-1	7	-1	1
anteght	accident	0.6011904761904762	6	birbeck	-1	19	-1	1
asabed	accident	0.5138888888888888	6	birbeck	-1	33	-1	14
asadun	accident	0.625	5	birbeck	-1	37	-1	1
ascended	accident	0.6833333333333332	5	birbeck	-1	17	-1	1
asde	accident	0.7375	5	birbeck	-1	4	-1	2
asden	accident	0.7899999999999999	4	birbeck	-1	32	-1	2
asdent	accident	0.8375000000000001	3	birbeck	-1	7	-1	3
ased	accident	0.5972222222222222	6	birbeck	-1	16	-1	14
asedend	accident	0.6071428571428571	4	birbeck	-1	11	-1	2
aserdent	accident	0.6833333333333332	3	birbeck	13	15	-1	2
asident	accident	0.8821428571428571	2	birbeck	0	12	2	11
askedent	accident	0.6833333333333332	3	birbeck	2	7	-1	1
askendent	accident	0.6601851851851852	4	birbeck	-1	5	-1	1
asterdet	accident	0.5833333333333334	5	birbeck	-1	16	-1	1
ataren	accident	0.625	5	birbeck	-1	42	-1	12
axcident	accident	0.9249999999999999	1	birbeck	0	8	0	1
axed	accident	0.5972222222222222	6	birbeck	-1	13	-1	1
axedent	accident	0.7417857142857143	3	birbeck	4	10	-1	1
axedents	accident	0.6833333333333332	4	birbeck	-1	11	-1	1
axedet	accident	0.6388888888888888	4	birbeck	-1	18	-1	1
axerdent	accident	0.6833333333333332	3	birbeck	9	16	-1	1
axident	accident	0.8821428571428571	2	birbeck	0	14	0	7
axidint	accident	0.8017857142857143	3	birbeck	1	19	-1	3
axs	accident	0.4861111111111111	7	birbeck	-1	42	-1	10
axseadent	accident	0.6601851851851852	4	birbeck	5	10	-1	1
castan	accident	0.5138888888888888	6	birbeck	-1	38	-1	2
esadend	accident	0.6904761904761904	5	birbeck	-1	19	-1	1
exded	accident	0.5499999999999999	6	birbeck	-1	19	-1	2
exedelt	accident	0.4900793650793651	5	birbeck	-1	12	-1	1
exedent	accident	0.6071428571428571	4	birbeck	-1	12	-1	7
exiedent	accident	0.6833333333333332	4	birbeck	9	10	-1	4
harcent	accident	0.7797619047619048	4	birbeck	-1	20	-1	13
sedent	accident	0.7222222222222222	4	birbeck	-1	46	-1	34
xedet	accident	0.6583333333333333	5	birbeck	-1	71	-1	15
accidently	accidentally	0.9666666666666667	2	birbeck	0	10	0	6
accmodate	accommodate	0.9316498316498316	2	birbeck	0	4	0	1
accodate	accommodate	0.9454545454545455	3	birbeck	0	19	-1	2
accomadate	accommodate	0.9214141414141415	2	birbeck	0	4	0	1
accomadite	accommodate	0.9214141414141415	3	birbeck	0	10	-1	1
accomdate	accommodate	0.9636363636363636	2	birbeck	0	6	0	1
accomidate	accommodate	0.9436363636363637	2	birbeck	0	5	0	1
accommadate	accommodate	0.9436363636363637	1	birbeck	0	3	0	1
accommdate	accommodate	0.9818181818181818	1	birbeck	0	3	0	1
accommedate	accommodate	0.9236363636363636	1	birbeck	0	3	0	1
accommidate	accommodate	0.9636363636363636	1	birbeck	0	3	0	1
accommodation	accommodate	0.9356643356643356	3	birbeck	-1	4	-1	1
accommondate	accommodate	0.9833333333333333	1	birbeck	0	3	0	1
accomnadate	accommodate	0.905050505050505	2	birbeck	0	4	0	1
accomnodate	accommodate	0.9636363636363636	1	birbeck	0	4	0	1
accomodat	accommodate	0.9636363636363636	2	birbeck	0	4	0	1
accomodate	accommodate	0.9818181818181818	1	birbeck	0	3	0	1
accomodaty	accommodate	0.9436363636363637	2	birbeck	0	5	0	1
accomode	accommodate	0.9454545454545455	3	birbeck	0	9	-1	1
accomodiate	accommodate	0.9636363636363636	2	birbeck	0	3	0	1
accomondate	accommodate	0.9636363636363636	2	birbeck	0	8	0	1
accondate	accommodate	0.9232323232323232	3	birbeck	2	17	-1	1
acomadate	accommodate	0.8643097643097643	3	birbeck	0	7	-1	1
acomidate	accommodate	0.8976430976430976	3	birbeck	0	15	-1	1
acommodate	accommodate	0.9757575757575758	1	birbeck	0	3	0	1
acommodiate	accommodate	0.9515151515151515	2	birbeck	0	4	0	1
acomodate	accommodate	0.9515151515151515	2	birbeck	0	3	0	1
aconadate	accommodate	0.8056758056758057	4	birbeck	5	26	-1	1
acromodate	accommodate	0.9248484848484849	2	birbeck	0	6	0	1
eccommodate	accommodate	0.9393939393939394	1	birbeck	0	3	0	1
accamadation	accommodation	0.8605982905982907	3	birbeck	0	6	-1	1
accamation	accommodation	0.8530199430199431	4	birbeck	-1	9	-1	1
accomadation	accommodation	0.9162004662004662	2	birbeck	0	5	0	1
accomdation	accommodation	0.932867132867133	2	birbeck	0	6	0	1
accomdition	accommodation	0.9156643356643357	3	birbeck	0	6	-1	1
accomedation	accommodation	0.9162004662004662	2	birbeck	0	5	0	1
accomidation	accommodation	0.9343822843822843	2	birbeck	0	6	0	1
accommadation	accommodation	0.9358974358974359	1	birbeck	0	5	0	1
accommadition	accommodation	0.9525641025641025	2	birbeck	0	8	0	1
accommidation	accommodation	0.9525641025641025	1	birbeck	0	5	0	1
accommodiation	accommodation	0.9703296703296703	1	birbeck	0	4	0	1
accommtation	accommodation	0.9343822843822843	2	birbeck	0	6	0	1
accomodation	accommodation	0.9846153846153847	1	birbeck	0	4	0	1
accondutelion	accommodation	0.8324786324786324	6	birbeck	-1	10	-1	1
acomadation	accommodation	0.8608857808857808	3	birbeck	0	10	-1	1
acomedation	accommodation	0.8608857808857808	3	birbeck	0	12	-1	1
acomidation	accommodation	0.8608857808857808	3	birbeck	1	10	-1	1
acommadition	accommodation	0.9125097125097125	3	birbeck	0	6	-1	1
acommodation	accommodation	0.9794871794871796	1	birbeck	0	4	0	1
acomodation	accommodation	0.958974358974359	2	birbeck	0	4	0	1
addcomadiation	accommodation	0.7550549450549451	5	birbeck	8	21	-1	1
comadation	accommodation	0.7897435897435897	4	birbeck	13	16	-1	1
ecomodation	accommodation	0.8927738927738927	3	birbeck	0	9	-1	1
accomodations	accommodations	0.9857142857142858	1	birbeck	0	5	0	1
acompanied	accompanied	0.9757575757575758	1	birbeck	0	5	0	1
accompanimen	accompaniment	0.9846153846153847	1	birbeck	0	6	0	1
acompany	accompany	0.9703703703703703	1	birbeck	0	2	0	2
accampaninesing	accompanying	0.86	5	birbeck	1	6	-1	1
accmpaning	accompanying	0.9611111111111111	2	birbeck	0	5	0	1
accominating	accompanying	0.9133333333333333	4	birbeck	-1	9	-1	1
accommampaning	accompanying	0.9222943722943723	4	birbeck	0	3	-1	1
accompagnying	accompanying	0.9512820512820512	1	birbeck	0	3	0	1
accompaining	accompanying	0.9484848484848484	2	birbeck	0	4	0	1
accompanied	accompanying	0.9136363636363637	3	birbeck	-1	4	-1	1
accompaning	accompanying	0.9833333333333333	1	birbeck	0	4	0	1
accompanining	accompanying	0.9525641025641025	2	birbeck	0	10	0	1
accompanning	accompanying	0.9484848484848484	1	birbeck	0	4	0	1
accompany	accompanying	0.95	3	birbeck	-1	7	-1	1
accompaying	accompanying	0.9651515151515152	1	birbeck	0	11	0	1
accompenied	accompanying	0.8787878787878788	4	birbeck	-1	5	-1	1
accompening	accompanying	0.9484848484848484	2	birbeck	0	4	0	1
accompied	accompanying	0.8722222222222222	5	birbeck	-1	6	-1	1
accomping	accompanying	0.9277777777777778	3	birbeck	-1	7	-1	6
accompining	accompanying	0.9284848484848485	2	birbeck	0	4	0	1
accompning	accompanying	0.9666666666666667	2	birbeck	0	4	0	1
accompnying	accompanying	0.9833333333333333	1	birbeck	0	9	0	1
accomponing	accompanying	0.9484848484848484	2	birbeck	0	4	0	1
accomponying	accompanying	0.9666666666666666	1	birbeck	0	11	0	1
accompy	accompanying	0.9166666666666667	5	birbeck	-1	6	-1	1
accompying	accompanying	0.9466666666666667	2	birbeck	0	8	0	1
accompyning	accompanying	0.9651515151515152	2	birbeck	0	4	0	1
acconpaning	accompanying	0.9084848484848485	2	birbeck	0	11	0	1
acconpenying	accompanying	0.8933333333333334	2	birbeck	0	4	0	1
accopaning	accompanying	0.9666666666666667	2	birbeck	-1	9	0	1
accumpanying	accompanying	0.961111111111111	1	birbeck	0	6	0	1
accumptaining	accompanying	0.8839316239316239	4	birbeck	3	11	-1	1
acommpanying	accompanying	0.9555555555555555	2	birbeck	0	10	0	1
acompamion	accompanying	0.8244444444444444	5	birbeck	-1	12	-1	1
acompanied	accompanying	0.8577777777777779	4	birbeck	-1	5	-1	1
acompaning	accompanying	0.9555555555555556	2	birbeck	0	5	0	2
acompanning	accompanying	0.9046464646464647	2	birbeck	0	6	0	1
acompanying	accompanying	0.9777777777777777	1	birbeck	0	9	0	1
acompning	accompanying	0.9333333333333333	3	birbeck	0	6	-1	1
acumaning	accompanying	0.8814814814814814	4	birbeck	-1	14	-1	1
companying	accompanying	0.8777777777777779	2	birbeck	13	14	5	6
occompanying	accompanying	0.914141414141414	1	birbeck	0	9	0	1
acomplice	accomplice	0.9733333333333334	1	birbeck	0	4	0	1
acomplish	accomplish	0.9733333333333334	1	birbeck	0	6	0	1
acalern	accomplished	0.5595238095238095	9	birbeck	-1	49	-1	1
acaulle	accomplished	0.6349206349206349	8	birbeck	-1	63	-1	1
accamplish	accomplished	0.9183333333333333	3	birbeck	1	5	-1	1
accaplished	accomplished	0.9398989898989898	2	birbeck	0	14	0	1
accomhed	accomplished	0.9333333333333333	4	birbeck	-1	7	-1	2
accomplish	accomplished	0.9666666666666667	2	birbeck	1	5	-1	1
aclimplised	accomplished	0.8255892255892257	3	birbeck	3	9	-1	1
aclomplished	accomplished	0.907070707070707	1	birbeck	0	4	0	1
aco	accomplished	0.75	9	birbeck	-1	18	-1	7
acolpleshed	accomplished	0.8255892255892257	3	birbeck	0	6	-1	1
acolplished	accomplished	0.9046464646464647	2	birbeck	0	5	0	1
acombished	accomplished	0.9066666666666666	3	birbeck	0	9	-1	1
acompilsh	accomplished	0.9037037037037037	5	birbeck	1	11	-1	1
acomplised	accomplished	0.9555555555555556	2	birbeck	0	5	0	3
acomplished	accomplished	0.9777777777777777	1	birbeck	0	5	0	1
acomplisht	accomplished	0.9066666666666666	3	birbeck	1	4	-1	1
acomplshed	accomplished	0.9555555555555556	2	birbeck	0	8	0	1
aconase	accomplished	0.7682539682539683	7	birbeck	-1	36	-1	1
aconplised	accomplished	0.9066666666666666	3	birbeck	0	26	-1	1
aconplish	accomplished	0.8814814814814814	4	birbeck	1	12	-1	1
acoplished	accomplished	0.9555555555555556	2	birbeck	0	5	0	2
acoumpish	accomplished	0.8814814814814814	5	birbeck	-1	3	-1	1
acumlished	accomplished	0.9066666666666666	3	birbeck	0	17	-1	1
acuplished	accomplished	0.9066666666666666	3	birbeck	0	17	-1	1
apcomplished	accomplished	0.8954545454545454	1	birbeck	0	4	0	1
comdash	accomplished	0.6746031746031745	7	birbeck	-1	27	-1	4
acaurtens	accordance	0.6444444444444444	6	birbeck	-1	24	-1	1
accordars	accordance	0.8955555555555555	3	birbeck	3	33	-1	2
accordence	accordance	0.9377777777777778	1	birbeck	0	11	0	1
accordences	accordance	0.9214141414141415	2	birbeck	1	10	0	1
accordense	accordance	0.895	2	birbeck	6	7	0	1
accordince	accordance	0.96	1	birbeck	0	6	0	1
accrdanse	accordance	0.9274074074074075	2	birbeck	0	17	0	1
acdone	accordance	0.848888888888889	5	birbeck	-1	35	-1	15
acoadens	accordance	0.8104761904761905	5	birbeck	-1	43	-1	1
acoradance	accordance	0.9170370370370371	2	birbeck	0	10	0	1
acordance	accordance	0.9733333333333334	1	birbeck	0	5	0	1
acordence	accordance	0.8837037037037038	2	birbeck	0	12	0	1
acordenin	accordance	0.8226455026455027	4	birbeck	7	16	-1	1
acordens	accordance	0.8485714285714285	4	birbeck	9	19	-1	2
acordense	accordance	0.8226455026455027	3	birbeck	9	26	-1	1
acordenst	accordance	0.8226455026455027	4	birbeck	7	11	-1	1
acordise	accordance	0.8266666666666667	4	birbeck	-1	67	-1	1
acordounse	accordance	0.84	4	birbeck	4	5	-1	1
acorduse	accordance	0.8266666666666667	4	birbeck	11	66	-1	1
acorrdance	accordance	0.9466666666666665	2	birbeck	0	9	0	1
acorrdens	accordance	0.8226455026455027	5	birbeck	3	16	-1	1
acourdance	accordance	0.9466666666666665	2	birbeck	0	7	0	1
adcordence	accordance	0.7675000000000001	2	birbeck	3	11	0	1
arcordance	accordance	0.9066666666666667	1	birbeck	0	9	0	1
arroduce	accordance	0.7550000000000001	5	birbeck	-1	18	-1	1
condar	accordance	0.6444444444444445	6	birbeck	-1	53	-1	1
acording	according	0.9703703703703703	1	birbeck	0	7	0	2
acordingly	accordingly	0.9757575757575758	1	birbeck	0	8	0	1
o	accordingly	0.6969696969696969	10	birbeck	-1	50	-1	1
acordian	accordion	0.9074074074074073	2	birbeck	1	14	0	2
acount	account	0.9619047619047619	1	birbeck	0	23	0	3
acounts	accounts	0.9666666666666667	1	birbeck	0	27	0	3
accewed	accrued	0.8666666666666668	2	birbeck	-1	10	-1	1
accrewed	accrued	0.9214285714285715	2	birbeck	2	7	0	4
accrode	accrued	0.9095238095238095	3	birbeck	2	18	2	6
accrood	accrued	0.8857142857142858	2	birbeck	1	8	1	2
accrored	accrued	0.9214285714285715	2	birbeck	0	14	0	4
accroud	accrued	0.9428571428571428	2	birbeck	0	13	0	3
accroued	accrued	0.975	1	birbeck	0	14	0	1
accroved	accrued	0.9214285714285715	2	birbeck	0	12	0	3
accrowved	accrued	0.9047619047619048	3	birbeck	0	6	-1	1
accrud	accrued	0.9714285714285714	1	birbeck	0	10	0	2
accrude	accrued	0.9714285714285714	2	birbeck	0	9	0	2
accruded	accrued	0.9464285714285714	1	birbeck	0	10	0	1
accrue	accrued	0.9714285714285714	1	birbeck	1	8	-1	1
accrueded	accrued	0.9555555555555556	2	birbeck	2	9	0	2
accruell	accrued	0.9214285714285715	2	birbeck	4	10	1	5
accruid	accrued	0.9428571428571428	1	birbeck	0	19	0	1
accruide	accrued	0.9464285714285714	2	birbeck	1	13	1	3
accrured	accrued	0.975	1	birbeck	0	10	0	1
accrute	accrued	0.9428571428571428	2	birbeck	1	6	-1	1
accruved	accrued	0.975	1	birbeck	0	13	0	1
acctrade	accrued	0.8694444444444446	4	birbeck	3	15	-1	2
accud	accrued	0.9333333333333333	2	birbeck	3	69	1	18
accude	accrued	0.9277777777777778	3	birbeck	2	16	-1	2
accurate	accrued	0.8694444444444446	4	birbeck	9	15	-1	1
accurde	accrued	0.9333333333333333	3	birbeck	1	16	1	10
accured	accrued	0.9666666666666667	2	birbeck	1	18	1	3
accurred	accrued	0.9375	2	birbeck	1	10	-1	2
accurve	accrued	0.8944444444444445	3	birbeck	-1	20	-1	5
accused	accrued	0.9333333333333333	2	birbeck	5	11	-1	1
achrue	accrued	0.8793650793650793	2	birbeck	-1	24	-1	1
ackcrewd	accrued	0.8952380952380953	3	birbeck	0	12	-1	1
ackcrude	accrued	0.9285714285714286	3	birbeck	0	11	1	2
ackrewed	accrued	0.8238095238095238	3	birbeck	3	6	-1	2
ackrude	accrued	0.8793650793650793	3	birbeck	1	13	1	3
ackruid	accrued	0.8476190476190477	2	birbeck	2	29	1	2
acording	accrued	0.6904761904761904	5	birbeck	-1	7	-1	2
acqured	accrued	0.8793650793650793	3	birbeck	6	17	-1	1
acrauge	accrued	0.8476190476190477	4	birbeck	6	29	-1	2
acrawed	accrued	0.8476190476190477	3	birbeck	3	8	-1	16
acreud	accrued	0.9174603174603175	3	birbeck	1	15	1	16
acreued	accrued	0.8793650793650793	2	birbeck	2	24	1	8
acrewd	accrued	0.8793650793650793	3	birbeck	4	26	-1	23
acrewed	accrued	0.8476190476190477	3	birbeck	-1	8	-1	2
acrewved	accrued	0.8238095238095238	4	birbeck	2	7	-1	2
acrood	accrued	0.7968253968253969	3	birbeck	11	38	-1	11
acroude	accrued	0.8793650793650793	4	birbeck	1	18	-1	3
acroved	accrued	0.8476190476190477	3	birbeck	5	12	-1	9
acrrued	accrued	0.9238095238095239	1	birbeck	0	40	0	1
acrud	accrued	0.9238095238095239	2	birbeck	1	11	-1	2
acrude	accrued	0.9174603174603175	3	birbeck	4	13	-1	1
acrued	accrued	0.9619047619047619	1	birbeck	2	28	0	1
acruied	accrued	0.9238095238095239	2	birbeck	2	7	2	7
acrute	accrued	0.8793650793650793	3	birbeck	5	20	-1	1
acude	accrued	0.8323809523809523	4	birbeck	-1	35	-1	1
acurd	accrued	0.8704761904761905	3	birbeck	-1	33	-1	1
akcrewed	accrued	0.8017857142857143	3	birbeck	4	12	-1	2
approve	accrued	0.6190476190476191	5	birbeck	-1	7	-1	1
approved	accrued	0.6904761904761904	4	birbeck	-1	12	-1	1
aprove	accrued	0.6428571428571429	5	birbeck	-1	7	-1	2
aquse	accrued	0.6761904761904761	5	birbeck	-1	35	-1	2
aturely	accrued	0.6309523809523809	5	birbeck	-1	37	-1	1
crude	accrued	0.7904761904761904	4	birbeck	-1	19	-1	1
curude	accrued	0.7825396825396825	4	birbeck	-1	27	-1	1
acumulated	accumulated	0.9757575757575758	1	birbeck	0	5	0	1
acurate	accurate	0.9666666666666667	1	birbeck	0	6	0	2
accruately	accurately	0.9766666666666667	2	birbeck	0	5	0	1
acustom	accustom	0.9666666666666667	1	birbeck	0	7	0	2
accomused	accustomed	0.9248148148148148	5	birbeck	-1	4	-1	1
accostamned	accustomed	0.9083164983164983	3	birbeck	0	7	-1	1
accostemed	accustomed	0.9014814814814816	2	birbeck	1	6	2	3
accostioum	accustomed	0.8266666666666667	5	birbeck	-1	3	-1	1
accostmed	accustomed	0.9507407407407407	2	birbeck	3	7	-1	1
accostom	accustomed	0.8674999999999999	3	birbeck	8	11	-1	1
accostomed	accustomed	0.9274074074074075	1	birbeck	1	6	0	1
accostumed	accustomed	0.9766666666666667	2	birbeck	0	5	0	3
accostuned	accustomed	0.9274074074074075	3	birbeck	1	5	-1	1
accoustomed	accustomed	0.9321212121212121	1	birbeck	1	6	0	1
accumotoned	accustomed	0.9214141414141415	3	birbeck	-1	10	-1	1
accumstomed	accustomed	0.9418181818181818	1	birbeck	0	5	0	1
accusstomed	accustomed	0.9818181818181818	1	birbeck	0	5	0	1
accustinend	accustomed	0.9054545454545454	3	birbeck	-1	6	-1	1
accustiomed	accustomed	0.9818181818181818	1	birbeck	0	5	0	1
accustom	accustomed	0.96	2	birbeck	4	8	-1	1
accustome	accustomed	0.98	1	birbeck	0	3	0	3
accustomend	accustomed	0.9818181818181818	1	birbeck	2	5	0	1
accustomened	accustomed	0.9666666666666667	2	birbeck	0	3	0	1
accustommed	accustomed	0.9818181818181818	1	birbeck	2	8	0	1
accustomned	accustomed	0.9818181818181818	1	birbeck	0	3	0	1
accustoned	accustomed	0.96	1	birbeck	0	6	0	1
accustumed	accustomed	0.96	1	birbeck	0	6	0	1
accutomed	accustomed	0.98	1	birbeck	0	7	0	1
acescintion	accustomed	0.6595959595959596	8	birbeck	-1	7	-1	1
acomton	accustomed	0.6714285714285714	6	birbeck	-1	10	-1	2
acostom	accustomed	0.8107936507936507	4	birbeck	-1	9	-1	2
acostomed	accustomed	0.8837037037037038	2	birbeck	2	5	1	2
acostum	accustomed	0.8819047619047619	5	birbeck	-1	11	-1	1
acostumed	accustomed	0.9437037037037037	3	birbeck	1	3	-1	1
acusstomed	accustomed	0.9466666666666665	2	birbeck	0	6	0	1
acustem	accustomed	0.8819047619047619	4	birbeck	1	22	-1	5
acustemed	accustomed	0.8837037037037038	2	birbeck	0	8	0	1
acustimend	accustomed	0.8933333333333333	3	birbeck	0	4	-1	1
acustom	accustomed	0.92	3	birbeck	3	7	-1	2
acustome	accustomed	0.9466666666666665	2	birbeck	0	5	0	6
acustomed	accustomed	0.9733333333333334	1	birbeck	0	6	0	1
acustomend	accustomed	0.9466666666666665	2	birbeck	0	3	0	1
acustumed	accustomed	0.9170370370370371	2	birbeck	0	7	0	2
ascostomend	accustomed	0.7831818181818182	3	birbeck	1	8	-1	1
ascumend	accustomed	0.829642857142857	5	birbeck	-1	8	-1	3
ascustomed	accustomed	0.9066666666666667	1	birbeck	0	4	0	1
ocustommed	accustomed	0.8666666666666667	3	birbeck	0	8	-1	1
uccustumed	accustomed	0.8250000000000001	2	birbeck	1	5	0	1
uscostumed	accustomed	0.7833333333333333	4	birbeck	4	8	-1	1
acke	ache	0.8666666666666667	1	birbeck	5	6	5	6
ake	ache	0.7222222222222222	2	birbeck	-1	27	-1	22
acheive	achieve	0.9666666666666667	2	birbeck	0	6	0	1
acheve	achieve	0.9666666666666667	1	birbeck	0	13	0	2
achi	achieve	0.9142857142857143	3	birbeck	-1	6	-1	3
accheived	achieved	0.937037037037037	3	birbeck	0	5	0	2
acheived	achieved	0.9708333333333333	2	birbeck	0	8	0	1
acieved	achieved	0.9666666666666667	1	birbeck	0	13	0	1
achei	achievement	0.8260606060606062	7	birbeck	-1	17	-1	3
acheivement	achievement	0.9787878787878788	2	birbeck	0	3	0	1
acheing	aching	0.9666666666666667	1	birbeck	0	15	0	1
acknoledge	acknowledge	0.9818181818181818	1	birbeck	0	3	0	1
accknoldge	acknowledgement	0.837037037037037	7	birbeck	-1	3	-1	1
accknowledgement	acknowledgement	0.9833333333333333	1	birbeck	-1	2	0	1
accknowledgment	acknowledgement	0.9453968253968253	2	birbeck	-1	3	-1	1
accknowlegment	acknowledgement	0.9248840048840049	3	birbeck	-1	2	-1	1
accoldment	acknowledgement	0.7777777777777778	6	birbeck	-1	13	-1	1
accolegement	acknowledgement	0.9066666666666666	4	birbeck	-1	22	-1	1
accomnoltion	acknowledgement	0.5880952380952381	11	birbeck	-1	20	-1	1
aceknowledgement	acknowledgement	0.8944444444444444	1	birbeck	-1	3	0	1
acknoldge	acknowledgement	0.8977777777777778	6	birbeck	-1	3	-1	1
acknoledgement	acknowledgement	0.9866666666666667	1	birbeck	-1	5	0	1
acknoledgment	acknowledgement	0.9579487179487179	2	birbeck	-1	3	-1	1
acknoledgmet	acknowledgement	0.9433333333333334	3	birbeck	-1	4	-1	1
acknolegment	acknowledgement	0.9433333333333334	3	birbeck	-1	11	-1	1
acknowayment	acknowledgement	0.88	5	birbeck	-1	23	-1	1
acknowedgement	acknowledgement	0.9866666666666667	1	birbeck	-1	7	0	1
acknowedgment	acknowledgement	0.9579487179487179	2	birbeck	-1	3	-1	1
acknowelgement	acknowledgement	0.9723809523809525	2	birbeck	-1	3	0	1
acknowldment	acknowledgement	0.9433333333333334	3	birbeck	-1	3	-1	1
acknowledement	acknowledgement	0.9866666666666667	1	birbeck	-1	3	0	2
acknowledge	acknowledgement	0.9466666666666667	4	birbeck	-1	5	-1	1
acknowledging	acknowledgement	0.9158974358974359	4	birbeck	-1	5	-1	1
acknowledgment	acknowledgement	0.9723809523809525	1	birbeck	-1	3	-1	1
acknowledment	acknowledgement	0.9579487179487179	2	birbeck	-1	3	-1	1
acknowlegdement	acknowledgement	0.9866666666666667	2	birbeck	-1	3	0	1
acknowlegement	acknowledgement	0.9866666666666667	1	birbeck	-1	5	0	1
acknowlegment	acknowledgement	0.9579487179487179	2	birbeck	-1	4	-1	1
acknowlment	acknowledgement	0.9284848484848485	4	birbeck	-1	27	-1	1
ackolejement	acknowledgement	0.9183333333333333	4	birbeck	-1	11	-1	1
ackouledge	acknowledgement	0.8833333333333334	6	birbeck	-1	12	-1	1
ackownledgement	acknowledgement	0.9844444444444445	2	birbeck	-1	6	0	1
acnoldgement	acknowledgement	0.9022222222222223	3	birbeck	-1	9	-1	1
acnoledgement	acknowledgement	0.9644444444444444	2	birbeck	-1	5	0	1
acnolegment	acknowledgement	0.9046464646464647	4	birbeck	-1	9	-1	1
acnologement	acknowledgement	0.8581818181818182	4	birbeck	-1	7	-1	1
acnowledgment	acknowledgement	0.9439316239316239	2	birbeck	-1	3	-1	1
acquig	acknowledgement	0.5666666666666667	12	birbeck	-1	35	-1	1
actknowlegment	acknowledgement	0.9248840048840049	3	birbeck	-1	0	-1	1
agnowlegment	acknowledgement	0.8677272727272727	4	birbeck	-1	8	-1	1
aknowledgement	acknowledgement	0.9800000000000001	1	birbeck	-1	5	0	1
aknowledgment	acknowledgement	0.9369230769230769	2	birbeck	-1	3	-1	1
aknowlege	acknowledgement	0.88	6	birbeck	-1	4	-1	2
aqnowledgment	acknowledgement	0.8919230769230769	3	birbeck	-1	3	-1	1
ecknowledgement	acknowledgement	0.9555555555555556	1	birbeck	-1	5	0	1
ecknowledgment	acknowledgement	0.9061050061050061	2	birbeck	-1	3	-1	1
exconolidiemet	acknowledgement	0.6365079365079365	7	birbeck	-1	3	-1	1
exnowledgment	acknowledgement	0.8295260295260295	4	birbeck	-1	3	-1	1
knowledgement	acknowledgement	0.9555555555555556	2	birbeck	-1	22	0	1
accknowledging	acknowledging	0.980952380952381	1	birbeck	0	2	0	1
accnoledgin	acknowledging	0.9142191142191142	3	birbeck	0	4	-1	1
accnolegde	acknowledging	0.8107692307692308	6	birbeck	-1	3	-1	1
acknodgling	acknowledging	0.9510489510489512	4	birbeck	0	8	-1	1
acknoldeing	acknowledging	0.932867132867133	3	birbeck	0	8	-1	1
acknoldge	acknowledging	0.9162393162393162	5	birbeck	-1	3	-1	1
acknoledging	acknowledging	0.9846153846153847	1	birbeck	0	6	0	1
acknolgeing	acknowledging	0.9510489510489512	4	birbeck	0	25	-1	1
acknolidge	acknowledging	0.9338461538461538	5	birbeck	-1	4	-1	1
acknolleging	acknowledging	0.9525641025641025	2	birbeck	0	6	0	1
acknologing	acknowledging	0.9356643356643356	3	birbeck	0	18	-1	1
