non_word	real_word	jaro_winkler	levenshtein_distance	corpus	aspell_rank	aspell_n_candidates	edit_distance_rank	edit_distance_n_candidates
wornd	warned	0.8400000000000001	2	holbrook-missp	9	31	-1	4
we	was	0.611111111111111	2	holbrook-missp	-1	52	-1	1
wos	was	0.7777777777777777	1	holbrook-missp	7	50	8	21
wosh	wash	0.8500000000000001	1	holbrook-missp	1	13	1	11
wosh	washed	0.775	3	holbrook-missp	-1	13	-1	11
wasnt	wasn't	0.9666666666666667	1	holbrook-missp	0	14	-1	2
wastent	wasn't	0.8477777777777777	3	holbrook-missp	5	22	-1	17
whan't	wasn't	0.9	2	holbrook-missp	1	51	-1	1
whdn't	wasn't	0.7999999999999999	2	holbrook-missp	5	31	3	6
wach	watch	0.9466666666666665	1	holbrook-missp	0	10	0	4
wacth	watch	0.9466666666666665	2	holbrook-missp	0	20	0	1
wakh	watch	0.8266666666666667	2	holbrook-missp	-1	28	-1	2
wash	watch	0.8266666666666667	2	holbrook-missp	-1	25	-1	1
watcheing	watching	0.9777777777777777	1	holbrook-missp	0	25	0	1
waterrat	water-rat	0.9777777777777777	1	holbrook-missp	1	17	-1	2
wavey	wavy	0.9533333333333333	1	holbrook-missp	1	17	1	5
wel	we'll	0.8666666666666667	2	holbrook-missp	5	21	-1	14
well	we'll	0.9466666666666665	1	holbrook-missp	4	33	-1	1
will	we'll	0.8049999999999999	2	holbrook-missp	30	38	-1	1
were	we're	0.9466666666666665	1	holbrook-missp	2	17	-1	1
wasel	weasel	0.8900000000000001	1	holbrook-missp	1	35	0	2
wead	weed	0.8666666666666667	1	holbrook-missp	9	22	7	16
weeke	week	0.96	1	holbrook-missp	0	51	0	2
week_ends	weekends	0.9777777777777777	1	holbrook-missp	0	6	0	1
weekend	weekends	0.975	1	holbrook-missp	3	11	-1	1
week	weeks	0.96	1	holbrook-missp	1	19	-1	1
weping	weeping	0.9619047619047619	1	holbrook-missp	2	41	0	3
wade	weighed	0.5952380952380952	5	holbrook-missp	-1	27	-1	1
waid	weighed	0.5952380952380952	4	holbrook-missp	-1	16	-1	14
waying	weighing	0.6388888888888888	4	holbrook-missp	-1	57	-1	13
sent	went	0.8333333333333334	1	holbrook-missp	21	25	-1	1
wen	went	0.9166666666666666	1	holbrook-missp	6	44	-1	1
wend	went	0.8833333333333334	1	holbrook-missp	6	25	-1	1
wens	went	0.8833333333333334	1	holbrook-missp	14	50	-1	1
wet	went	0.9166666666666666	1	holbrook-missp	4	36	-1	1
weth	went	0.8666666666666667	2	holbrook-missp	-1	7	-1	3
wetn	went	0.9333333333333333	2	holbrook-missp	2	9	0	6
when	went	0.8500000000000001	2	holbrook-missp	-1	14	-1	1
whenet	went	0.8999999999999999	2	holbrook-missp	3	32	4	20
whent	went	0.94	1	holbrook-missp	2	23	2	5
wit	went	0.7222222222222222	2	holbrook-missp	-1	37	-1	1
wnet	went	0.9249999999999999	2	holbrook-missp	0	4	0	4
wher	were	0.8500000000000001	2	holbrook-missp	-1	9	-1	9
where	were	0.94	1	holbrook-missp	4	15	-1	1
were'nt	weren't	0.9714285714285714	2	holbrook-missp	0	26	0	1
wern't	weren't	0.9666666666666667	1	holbrook-missp	0	46	0	1
whernt	weren't	0.8642857142857143	3	holbrook-missp	7	29	-1	11
weat	wet	0.9166666666666666	1	holbrook-missp	4	25	3	22
want	what	0.8500000000000001	2	holbrook-missp	-1	25	-1	1
wat	what	0.9166666666666666	1	holbrook-missp	3	49	7	34
wate	what	0.8500000000000001	2	holbrook-missp	-1	32	-1	21
wath	what	0.8500000000000001	2	holbrook-missp	-1	15	-1	12
wha't	what	0.9533333333333333	1	holbrook-missp	0	29	0	1
whate	what	0.96	1	holbrook-missp	0	24	0	5
whats	what	0.96	1	holbrook-missp	2	42	-1	1
whot	what	0.8666666666666667	1	holbrook-missp	7	14	7	10
wot	what	0.7222222222222222	2	holbrook-missp	-1	32	-1	1
what	what's	0.9333333333333333	2	holbrook-missp	3	12	-1	1
whats	what's	0.9666666666666667	1	holbrook-missp	1	42	-1	1
what_ever	whatever	0.9777777777777777	1	holbrook-missp	0	14	0	1
weel	wheel	0.94	1	holbrook-missp	0	19	0	16
wen	when	0.9166666666666666	1	holbrook-missp	3	44	-1	1
went	when	0.8500000000000001	2	holbrook-missp	-1	26	-1	1
whe	when	0.9166666666666666	1	holbrook-missp	3	16	4	13
where	when	0.8483333333333334	2	holbrook-missp	-1	15	-1	1
were	where	0.94	1	holbrook-missp	4	17	-1	1
were_ever	wherever	0.8529761904761904	3	holbrook-missp	2	23	-1	1
where_ever	wherever	0.9349999999999999	2	holbrook-missp	1	8	1	2
wich	which	0.94	1	holbrook-missp	2	9	2	7
witch	which	0.88	2	holbrook-missp	13	33	-1	1
wil	while	0.8666666666666667	2	holbrook-missp	-1	21	-1	15
wiskey	whiskey	0.9571428571428572	1	holbrook-missp	0	46	0	1
wiscell	whistle	0.7685714285714286	4	holbrook-missp	17	61	-1	2
wisheld	whistled	0.8767857142857143	4	holbrook-missp	-1	11	-1	1
withe	white	0.88	2	holbrook-missp	-1	12	-1	1
how	who	0.0	2	holbrook-missp	-1	41	-1	1
who_evers	whoever's	0.9481481481481482	2	holbrook-missp	-1	63	-1	2
hows	whose	0.7833333333333333	3	holbrook-missp	-1	50	-1	1
who	whose	0.8666666666666667	2	holbrook-missp	-1	16	-1	1
we'll	will	0.8049999999999999	2	holbrook-missp	14	49	-1	1
wippd	wiped	0.9066666666666667	1	holbrook-missp	1	87	0	1
wich	witch	0.9466666666666665	1	holbrook-missp	0	9	1	7
wiche	witch	0.8933333333333333	2	holbrook-missp	2	43	-1	3
wiht	with	0.9333333333333333	2	holbrook-missp	1	7	1	6
wis	with	0.7222222222222222	2	holbrook-missp	-1	46	-1	19
with_out	without	0.975	1	holbrook-missp	0	13	0	1
wok	woke	0.9166666666666666	1	holbrook-missp	1	15	-1	1
wamon	woman	0.76	2	holbrook-missp	16	29	-1	1
women	woman	0.9066666666666667	1	holbrook-missp	4	27	-1	1
womon	woman	0.9066666666666667	1	holbrook-missp	0	2	1	2
one	won	0.0	2	holbrook-missp	-1	29	-1	1
won	won't	0.8666666666666667	2	holbrook-missp	5	36	-1	1
wont	won't	0.9533333333333333	1	holbrook-missp	1	16	-1	1
wund	wonder	0.775	3	holbrook-missp	-1	5	-1	5
wunder	wonder	0.9	1	holbrook-missp	4	9	4	6
wonder	wondered	0.95	2	holbrook-missp	-1	12	-1	1
wondoful	wonderful	0.9305555555555555	2	holbrook-missp	0	8	0	1
work	working	0.9142857142857143	3	holbrook-missp	-1	17	-1	1
work_men	workmen	0.975	1	holbrook-missp	0	3	0	1
wonrs	works	0.8933333333333333	2	holbrook-missp	-1	37	-1	1
work	works	0.96	1	holbrook-missp	1	17	-1	1
wors	works	0.9533333333333333	1	holbrook-missp	3	30	4	19
worme	worm	0.96	1	holbrook-missp	1	19	1	6
worid	worried	0.9333333333333333	2	holbrook-missp	1	40	-1	2
worred	worried	0.9714285714285714	1	holbrook-missp	0	23	0	5
worye	worry	0.9066666666666667	2	holbrook-missp	1	21	-1	2
rite	write	0.9333333333333332	1	holbrook-missp	3	28	-1	1
writeing	writing	0.975	1	holbrook-missp	0	18	0	2
ron	wrong	0.8666666666666667	2	holbrook-missp	-1	39	-1	22
rong	wrong	0.9333333333333332	1	holbrook-missp	0	20	1	12
wong	wrong	0.94	1	holbrook-missp	0	22	0	13
roat	wrote	0.7833333333333333	3	holbrook-missp	-1	19	-1	16
yanky	yankee	0.8933333333333334	2	holbrook-missp	-1	30	-1	5
year	years	0.96	1	holbrook-missp	2	22	-1	1
yers	years	0.9466666666666665	1	holbrook-missp	2	25	0	10
yess	yes	0.9166666666666666	1	holbrook-missp	2	20	1	10
yet	yes	0.7777777777777777	1	holbrook-missp	21	25	-1	1
yeth	yet	0.9166666666666666	1	holbrook-missp	1	6	0	3
yew	you	0.5555555555555555	2	holbrook-missp	-1	21	-1	1
your	you	0.9166666666666666	1	holbrook-missp	3	15	-1	1
yow	you	0.7777777777777777	1	holbrook-missp	6	24	-1	1
you	you'll	0.8333333333333334	3	holbrook-missp	-1	12	-1	1
your	you'll	0.825	3	holbrook-missp	-1	15	-1	1
your	you're	0.9222222222222222	2	holbrook-missp	2	15	-1	1
yow	you're	0.6666666666666666	4	holbrook-missp	-1	24	-1	1
you	you've	0.8333333333333334	3	holbrook-missp	-1	12	-1	1
yung	young	0.94	1	holbrook-missp	0	15	0	9
yor	your	0.9166666666666666	1	holbrook-missp	0	17	0	15
you	your	0.9166666666666666	1	holbrook-missp	1	12	-1	1
youre	your	0.96	1	holbrook-missp	3	13	0	3
you	yours	0.8666666666666667	2	holbrook-missp	-1	12	-1	1
yourns	yours	0.9666666666666667	1	holbrook-missp	0	41	0	2
your_self	yourself	0.9777777777777777	1	holbrook-missp	0	6	0	1
your_sleve	yourself	0.8864285714285713	4	holbrook-missp	1	13	-1	1
yourseff	yourself	0.95	1	holbrook-missp	2	11	0	1
